time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid
2016-12-05T12:56:58Z,50.370428,3.465546,,35.316,,,0,network,,,,,,
2016-12-05T12:57:01Z,50.370320,3.466316,85.60524329549364,24.0,41.119114,0.44427824,0,gps,2.4,2.1,3.0,47.3,,
2016-12-05T12:57:03Z,50.370356,3.466187,91.42734892348305,8.0,,0.0,9,gps,1.7,1.9,2.6,47.3,,
2016-12-05T12:57:05Z,50.370355,3.466218,92.71082058513501,6.0,,0.0,11,gps,1.1,1.7,2.1,47.3,,
2016-12-05T12:57:07Z,50.370338,3.466270,92.9313296330205,6.0,,2.1321006,13,gps,1.0,1.4,1.7,47.3,,
2016-12-05T12:57:09Z,50.370274,3.466341,93.77190646701791,4.0,158.46046,4.3860188,14,gps,0.9,1.4,1.7,47.3,,
2016-12-05T12:57:11Z,50.370164,3.466409,91.87804062630622,4.0,168.92706,6.2650533,15,gps,0.9,1.4,1.6,47.3,,
2016-12-05T12:57:13Z,50.370033,3.466459,91.22529818080056,4.0,168.49728,7.2186933,14,gps,0.8,1.4,1.6,47.3,,
2016-12-05T12:57:15Z,50.369921,3.466518,92.64610296071764,8.0,179.3896,6.7668657,17,gps,0.8,1.3,1.5,47.3,,
2016-12-05T12:57:17Z,50.369856,3.466528,94.05543629155613,4.0,178.51816,3.595188,16,gps,0.8,1.2,1.5,47.3,,
2016-12-05T12:57:19Z,50.369829,3.466532,93.54368707398484,4.0,229.10907,2.4475322,16,gps,1.0,1.2,1.6,47.3,,
2016-12-05T12:57:21Z,50.369816,3.466453,93.49432107870086,4.0,254.94238,4.729542,17,gps,0.4,1.2,1.6,47.3,,
2016-12-05T12:57:23Z,50.369797,3.466287,92.46997922856232,4.0,270.75912,5.966907,17,gps,0.4,1.3,1.6,47.3,,
2016-12-05T12:57:25Z,50.369795,3.466072,92.22811722944657,6.0,264.22495,7.8562965,17,gps,0.9,1.3,1.6,47.3,,
