time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity
2016-12-19T11:07:54Z,50.325506,3.515714,,37.5,,,0,network,,,,,,,TILTING
2016-12-19T11:07:57Z,50.325346,3.516113,106.83078235809833,32.0,216.68198,0.8954958,0,gps,3.2,2.9,4.4,47.3,,,
2016-12-19T11:07:59Z,50.325271,3.516248,105.11392220189003,24.0,133.86362,4.832561,9,gps,2.4,1.5,1.9,47.3,,,
2016-12-19T11:08:01Z,50.325211,3.516358,97.80308600167488,32.0,76.06198,5.206846,10,gps,3.2,2.4,2.7,47.3,,,
2016-12-19T11:08:03Z,50.325227,3.516358,113.85676614936989,8.0,,4.908595,10,gps,1.2,2.2,2.5,47.3,,,
2016-12-19T11:07:57Z,50.325635,3.516110,,21.527,,,0,network,,,,,,,
2016-12-19T11:08:06Z,50.325275,3.516672,113.2257969562283,6.0,,4.75371,18,gps,0.8,1.4,1.6,47.3,,,
2016-12-19T11:08:08Z,50.325209,3.516740,113.01693744854816,6.0,165.87518,4.914041,19,gps,0.7,1.3,1.4,47.3,,,
2016-12-19T11:08:10Z,50.325129,3.516787,113.6387165871748,4.0,131.84645,5.505724,19,gps,0.8,1.2,1.4,47.3,,,
2016-12-19T11:08:12Z,50.325114,3.516918,112.21194944443442,6.0,34.038147,5.6481013,19,gps,0.9,1.3,1.6,47.3,,,
2016-12-19T11:08:14Z,50.325248,3.517039,115.21046240887834,6.0,23.963934,8.794136,19,gps,0.9,1.2,1.5,47.3,,,
2016-12-19T11:08:16Z,50.325448,3.517182,115.2215916977655,6.0,20.440771,11.174288,19,gps,1.1,1.7,2.0,47.3,,,
2016-12-19T11:08:18Z,50.325670,3.517314,113.27199398677104,6.0,21.511065,11.351898,16,gps,1.1,1.4,1.8,47.3,,,
2016-12-19T11:08:20Z,50.325908,3.517423,112.46237025778683,6.0,10.087728,12.648007,16,gps,0.9,1.3,1.6,47.3,,,
2016-12-19T11:08:22Z,50.326156,3.517462,111.47312862261157,6.0,7.7469954,12.943565,17,gps,1.1,1.6,2.0,47.3,,,
2016-12-19T11:08:24Z,50.326386,3.517511,110.9850169084618,4.0,10.871667,12.635134,18,gps,1.1,1.5,1.9,47.3,,,IN_VEHICLE
2016-12-19T11:08:26Z,50.326634,3.517549,109.90366378180039,8.0,356.35123,13.642732,18,gps,0.8,1.2,1.5,47.3,,,
2016-12-19T11:08:28Z,50.326858,3.517513,108.81359117342785,8.0,345.91272,11.295584,19,gps,1.0,1.7,2.0,47.3,,,
2016-12-19T11:08:30Z,50.327010,3.517429,107.6354757432958,8.0,340.72437,9.194275,19,gps,1.1,1.6,1.9,47.3,,,IN_VEHICLE
2016-12-19T11:08:32Z,50.327176,3.517321,106.73953782532614,6.0,340.07538,9.930525,21,gps,0.8,1.4,1.6,47.3,,,
2016-12-19T11:08:34Z,50.327362,3.517209,106.46165837125677,6.0,335.77972,10.425025,21,gps,0.6,1.3,1.5,47.3,,,IN_VEHICLE
2016-12-19T11:08:36Z,50.327524,3.517055,106.3161807104554,6.0,307.9853,10.038206,21,gps,0.8,1.3,1.5,47.3,,,
2016-12-19T11:08:38Z,50.327634,3.516814,105.9958875647118,6.0,306.9069,10.08447,21,gps,1.0,1.5,1.7,47.3,,,IN_VEHICLE
2016-12-19T11:08:40Z,50.327753,3.516614,105.9810106883771,4.0,327.0576,9.957307,20,gps,1.0,1.6,1.9,47.3,,,
2016-12-19T11:08:42Z,50.327898,3.516412,106.78211438564435,4.0,328.21255,10.88736,20,gps,0.9,1.3,1.6,47.3,,,IN_VEHICLE
2016-12-19T11:08:44Z,50.328079,3.516218,107.48443897953182,6.0,316.2279,11.382586,21,gps,0.9,1.4,1.7,47.3,,,
2016-12-19T11:08:46Z,50.328229,3.515976,107.83954361883033,4.0,310.27554,11.17212,21,gps,0.4,1.4,1.6,47.3,,,
2016-12-19T11:08:48Z,50.328334,3.515730,108.29340217600198,4.0,281.65262,10.471527,21,gps,0.8,1.2,1.5,47.3,,,IN_VEHICLE
2016-12-19T11:08:50Z,50.328347,3.515431,108.7535765547014,4.0,262.08456,10.5739355,21,gps,0.4,1.1,1.4,47.3,,,
2016-12-19T11:08:52Z,50.328317,3.515156,109.06966324587866,4.0,253.41444,9.565375,21,gps,0.8,1.2,1.4,47.3,,,IN_VEHICLE
