time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity
2016-12-20T11:07:39Z,50.325380,3.516047,123.46057648967876,4.0,114.375824,0.0,0,gps,,,,,,,
2016-12-20T11:07:41Z,50.325380,3.516047,122.92245750841931,4.0,114.375824,0.0,21,gps,0.8,1.2,1.4,47.3,,,
2016-12-20T11:07:43Z,50.325365,3.516003,122.87289674318794,3.0,100.09868,0.08847943,21,gps,0.8,1.2,1.4,47.3,,,
2016-12-20T11:07:45Z,50.325356,3.516008,122.80303642543433,3.0,145.16595,0.25090602,21,gps,0.3,1.5,1.7,47.3,,,
2016-12-20T11:07:47Z,50.325336,3.516018,122.7251003650146,3.0,131.90266,0.38630682,21,gps,0.8,1.1,1.4,47.3,,,
2016-12-20T11:07:49Z,50.325327,3.516032,122.63535126440303,3.0,107.33601,0.49713504,21,gps,0.9,1.3,1.6,47.3,,,
2016-12-20T11:07:51Z,50.325325,3.516025,122.52855689197517,3.0,84.93884,0.5980939,21,gps,0.8,1.4,1.6,47.3,,,
2016-12-20T11:07:53Z,50.325330,3.516055,122.42101071922107,3.0,48.14353,0.6521977,21,gps,0.8,1.1,1.4,47.3,,,
2016-12-20T11:07:55Z,50.325338,3.516073,122.31174220294133,3.0,159.47983,0.3658395,21,gps,0.3,1.4,1.7,47.3,,,
2016-12-20T11:07:57Z,50.325313,3.516117,122.19744563833407,3.0,114.524605,2.346682,21,gps,0.9,1.1,1.4,47.3,,,
2016-12-20T11:07:59Z,50.325304,3.516223,121.56571533568517,3.0,86.07424,3.9969923,21,gps,0.9,1.5,1.7,47.3,,,
2016-12-20T11:08:01Z,50.325306,3.516415,120.7312550848005,3.0,84.74707,5.274712,22,gps,0.9,1.3,1.6,47.3,,,
2016-12-20T11:08:03Z,50.325312,3.516603,120.15680408124231,4.0,89.1052,5.658328,22,gps,0.8,1.3,1.5,47.3,,,
2016-12-20T11:08:05Z,50.325292,3.516749,119.92097463889132,4.0,150.92906,5.616571,22,gps,0.8,1.1,1.4,47.3,,,
2016-12-20T11:08:07Z,50.325215,3.516767,119.61481475316347,4.0,142.32753,5.354183,22,gps,0.8,1.2,1.5,47.3,,,
2016-12-20T11:08:09Z,50.325138,3.516805,119.35038069411357,4.0,136.12755,5.092715,22,gps,0.8,1.2,1.4,47.3,,,
2016-12-20T11:08:11Z,50.325127,3.516845,118.9929258931417,4.0,59.38925,4.69089,22,gps,0.9,1.1,1.4,47.3,,,
2016-12-20T11:08:13Z,50.325251,3.516986,118.2812693461432,4.0,21.3529,5.0954533,22,gps,1.3,1.6,2.1,47.3,,,
2016-12-20T11:08:15Z,50.325450,3.517128,117.60717507531284,12.0,19.247087,8.570459,21,gps,1.2,1.1,1.5,47.3,,,
2016-12-20T11:08:17Z,50.325664,3.517264,116.96548574434395,8.0,16.28694,10.636137,21,gps,1.4,1.3,1.9,47.3,,,
2016-12-20T11:08:19Z,50.325888,3.517396,116.39614686981085,8.0,6.3367147,12.040512,21,gps,1.2,1.4,1.8,47.3,,,
2016-12-20T11:08:21Z,50.326151,3.517463,115.92471639881683,6.0,9.06914,13.060914,22,gps,1.0,1.2,1.5,47.3,,,
2016-12-20T11:08:23Z,50.326410,3.517526,115.55282490548936,6.0,6.9627895,13.126305,22,gps,1.2,1.4,1.9,47.3,,,
2016-12-20T11:08:25Z,50.326658,3.517536,115.09400226211979,6.0,355.62906,12.747,22,gps,1.1,1.5,1.9,47.3,,,
2016-12-20T11:08:27Z,50.326864,3.517470,114.68061368851968,4.0,342.11093,10.784667,22,gps,0.8,1.5,1.7,47.3,,,
2016-12-20T11:08:29Z,50.327036,3.517369,114.5137154274076,4.0,341.40036,9.866563,22,gps,0.9,1.6,1.8,47.3,,,
2016-12-20T11:08:31Z,50.327229,3.517269,113.87552531831525,4.0,339.8817,10.484478,22,gps,1.1,1.5,1.9,47.3,,,
2016-12-20T11:08:33Z,50.327416,3.517166,113.19153017980494,4.0,330.15442,10.179687,22,gps,1.0,1.5,1.8,47.3,,,
2016-12-20T11:08:35Z,50.327561,3.516970,112.58281721263602,6.0,303.6125,10.515903,21,gps,1.0,1.6,1.9,47.3,,,
2016-12-20T11:08:37Z,50.327675,3.516711,112.12815755562244,6.0,320.40387,10.592563,21,gps,1.0,1.5,1.8,47.3,,,
2016-12-20T11:08:39Z,50.327834,3.516518,111.80459147822911,4.0,325.86884,10.846805,21,gps,1.1,1.5,1.8,47.3,,,
2016-12-20T11:08:41Z,50.328003,3.516327,111.3751879897967,4.0,326.42636,11.352165,22,gps,0.9,1.3,1.5,47.3,,,
2016-12-20T11:08:43Z,50.328172,3.516128,111.26859825300258,4.0,312.77353,11.29805,22,gps,0.9,1.3,1.6,47.3,,,
2016-12-20T11:08:45Z,50.328316,3.515904,111.1204398561205,4.0,303.27246,10.92711,22,gps,0.8,1.2,1.4,47.3,,,
2016-12-20T11:08:47Z,50.328389,3.515640,110.98974905009536,4.0,279.48642,10.2260685,22,gps,0.8,1.2,1.4,47.3,,,
2016-12-20T11:08:49Z,50.328379,3.515384,110.97508910860805,4.0,254.77611,9.152475,22,gps,0.8,1.3,1.5,47.3,,,
2016-12-20T11:08:51Z,50.328332,3.515160,111.12207173958691,4.0,252.82167,7.8878465,22,gps,0.8,1.3,1.6,47.3,,,
2016-12-20T11:08:53Z,50.328292,3.514984,111.12499325481282,4.0,263.98383,6.1592126,22,gps,0.8,1.4,1.6,47.3,,,
2016-12-20T11:08:55Z,50.328292,3.514854,111.11742030149998,4.0,324.30887,3.9778142,22,gps,0.8,1.4,1.6,47.3,,,
