time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity
2016-12-15T06:52:13Z,50.370440,3.465799,,35.307,,,0,network,,,,,,,
2016-12-15T06:52:20Z,50.370468,3.466401,78.33917801807742,32.0,154.10818,0.72682965,7,gps,3.2,2.9,3.3,47.3,,,
2016-12-15T06:52:22Z,50.370423,3.466402,76.4481040633261,8.0,,1.5140568,8,gps,0.8,2.2,2.6,47.3,,,
2016-12-15T06:52:23Z,50.370398,3.466417,76.08131911766827,6.0,,2.6767242,12,gps,0.9,1.5,1.7,47.3,,,
2016-12-15T06:52:25Z,50.370332,3.466455,75.95074290113149,6.0,,3.775829,13,gps,0.9,1.4,1.7,47.3,,,
2016-12-15T06:52:27Z,50.370251,3.466488,76.36157622076611,6.0,158.75688,4.0558224,13,gps,1.0,1.3,1.6,47.3,,,
2016-12-15T06:52:29Z,50.370170,3.466519,77.51811283944117,6.0,159.86769,3.9382021,16,gps,0.9,1.5,1.7,47.3,,,
2016-12-15T06:52:31Z,50.370094,3.466540,77.08064873132668,4.0,168.92201,4.5718837,15,gps,0.9,1.5,1.7,47.3,,,
2016-12-15T06:52:33Z,50.370006,3.466568,76.02772445395324,4.0,175.10399,4.447133,14,gps,0.9,1.4,1.6,47.3,,,
2016-12-15T06:52:35Z,50.369941,3.466581,75.77992108438465,4.0,180.57066,3.2017565,15,gps,0.9,1.3,1.6,47.3,,,
2016-12-15T06:52:37Z,50.369928,3.466588,76.04853888432733,4.0,18.607199,0.0,16,gps,0.9,1.3,1.6,47.3,,,
2016-12-15T06:52:39Z,50.369928,3.466604,75.43175140750415,6.0,18.607199,0.0,16,gps,0.8,1.2,1.4,47.3,,,
2016-12-15T06:52:41Z,50.369922,3.466595,76.85336040753586,6.0,239.28995,0.53515494,16,gps,0.6,1.6,1.9,47.3,,,
2016-12-15T06:52:43Z,50.369914,3.466481,79.0473049094443,6.0,264.10938,3.3129787,16,gps,0.9,1.4,1.6,47.3,,,
2016-12-15T06:52:45Z,50.369898,3.466304,81.00386126891595,4.0,262.71017,5.032561,16,gps,0.9,1.4,1.6,47.3,,,
