time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid
2016-12-09T11:21:25Z,50.325431,3.515771,,33.0,,,0,network,,,,,,
2016-12-09T11:21:27Z,50.325486,3.516481,124.35097465799512,32.0,113.99142,1.0922519,0,gps,3.2,99.0,140.0,47.3,,
2016-12-09T11:21:29Z,50.325414,3.516033,109.2086743220055,16.0,118.23842,0.98398626,9,gps,1.4,1.5,2.1,47.3,,
2016-12-09T11:21:31Z,50.325407,3.515984,108.41164990440345,8.0,167.12093,0.5342987,12,gps,0.9,1.4,1.7,47.3,,
2016-12-09T11:21:33Z,50.325401,3.515945,109.926613862257,6.0,,0.73326904,12,gps,0.9,1.6,1.8,47.3,,
2016-12-09T11:21:36Z,50.325389,3.515998,110.6395097062232,6.0,,1.2395641,18,gps,1.1,1.2,1.6,47.3,,
2016-12-09T11:21:38Z,50.325388,3.516048,111.2309973290565,4.0,79.62923,0.0,20,gps,1.0,1.4,1.7,47.3,,
2016-12-09T11:21:40Z,50.325393,3.516074,111.51240400274693,4.0,79.62923,0.0,20,gps,0.9,1.3,1.6,47.3,,
2016-12-09T11:21:42Z,50.325374,3.516093,112.43567294841579,4.0,155.2302,1.0003903,20,gps,0.9,1.6,1.8,47.3,,
2016-12-09T11:21:44Z,50.325343,3.516188,112.61324262915255,4.0,86.97664,3.310493,20,gps,0.8,1.4,1.6,47.3,,
2016-12-09T11:21:45Z,50.325340,3.516390,112.02143917075139,6.0,85.2463,5.221149,20,gps,0.8,1.4,1.6,47.3,,
2016-12-09T11:21:47Z,50.325346,3.516578,110.90181042242668,4.0,85.76227,5.5997396,20,gps,0.8,1.3,1.6,47.3,,
2016-12-09T11:21:49Z,50.325326,3.516753,110.08582958221906,4.0,157.00119,5.1354365,19,gps,0.4,1.3,1.6,47.3,,
2016-12-09T11:21:51Z,50.325218,3.516801,109.59111759345828,6.0,161.38141,5.597561,19,gps,0.6,1.4,1.7,47.3,,
2016-12-09T11:21:53Z,50.325134,3.516899,109.22726221377759,4.0,94.56932,4.8064365,19,gps,0.8,1.4,1.7,47.3,,
2016-12-09T11:21:55Z,50.325182,3.516998,108.81939150476602,8.0,19.752893,6.3776717,19,gps,0.9,1.5,1.7,47.3,,
2016-12-09T11:21:57Z,50.325359,3.517107,108.46782036541003,6.0,22.66641,8.70093,17,gps,1.0,1.6,1.9,47.3,,
2016-12-09T11:21:59Z,50.325545,3.517221,108.1690696256058,6.0,19.409882,11.4817095,18,gps,0.8,1.7,1.9,47.3,,
2016-12-09T11:22:01Z,50.325804,3.517346,108.02523116996775,12.0,14.256367,13.758982,17,gps,0.9,1.5,1.7,47.3,,
2016-12-09T11:22:03Z,50.326060,3.517455,107.60980370885812,8.0,5.4742417,14.422729,18,gps,0.8,1.5,1.7,47.3,,
2016-12-09T11:22:05Z,50.326347,3.517515,107.20711612678117,6.0,12.790393,15.391685,19,gps,0.8,1.4,1.6,47.3,,
2016-12-09T11:22:07Z,50.326612,3.517615,106.65854132272008,6.0,0.029837469,14.822299,18,gps,0.6,1.4,1.6,47.3,,
2016-12-09T11:22:09Z,50.326873,3.517562,106.84021147155113,4.0,349.1632,14.322166,19,gps,0.4,1.4,1.6,47.3,,
2016-12-09T11:22:11Z,50.327108,3.517443,106.68357513615432,4.0,339.7613,13.63517,18,gps,0.8,1.4,1.6,47.3,,
2016-12-09T11:22:13Z,50.327338,3.517294,106.27723405956608,6.0,340.0101,13.407672,19,gps,1.0,1.2,1.6,47.3,,
2016-12-09T11:22:15Z,50.327546,3.517151,105.91500094771791,4.0,312.3493,11.940203,20,gps,1.1,1.4,1.8,47.3,,
2016-12-09T11:22:17Z,50.327671,3.516894,105.30434649190008,4.0,309.12943,11.371958,20,gps,1.0,1.6,1.9,47.3,,
2016-12-09T11:22:19Z,50.327812,3.516662,104.68542075296726,6.0,326.22485,11.241853,20,gps,0.6,1.5,1.8,47.3,,
2016-12-09T11:22:21Z,50.327985,3.516463,103.98318471208336,4.0,320.1513,11.273711,20,gps,0.7,1.4,1.6,47.3,,
2016-12-09T11:22:23Z,50.328135,3.516248,103.49365280016495,6.0,317.55173,11.268881,20,gps,0.6,1.4,1.6,47.3,,
2016-12-09T11:22:25Z,50.328277,3.515999,103.12939534973334,4.0,306.14706,11.140377,20,gps,0.9,1.5,1.7,47.3,,
2016-12-09T11:22:27Z,50.328350,3.515727,102.97498449858104,4.0,277.6935,9.994529,20,gps,0.4,1.3,1.6,47.3,,
2016-12-09T11:22:29Z,50.328344,3.515460,103.08767171872452,4.0,255.06055,9.116906,19,gps,0.9,1.6,1.8,47.3,,
2016-12-09T11:22:31Z,50.328313,3.515209,103.66058908538761,4.0,254.66527,8.511312,19,gps,0.8,1.3,1.5,47.3,,
2016-12-09T11:22:33Z,50.328288,3.515010,104.46421751552627,4.0,259.4148,6.769289,18,gps,0.8,1.3,1.6,47.3,,
2016-12-09T11:22:35Z,50.328298,3.514872,104.5102780062014,4.0,322.22522,4.844124,19,gps,0.8,1.4,1.6,47.3,,
2016-12-09T11:22:37Z,50.328377,3.514819,104.49547159893103,6.0,346.0674,5.5288343,20,gps,0.6,1.6,1.8,47.3,,
