time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity
2016-12-16T06:37:19Z,50.370383,3.465710,,32.0,,,0,network,,,,,,,
2016-12-16T06:37:23Z,50.370207,3.466190,107.66134328891604,32.0,52.11473,2.212758,0,gps,3.2,99.0,140.0,47.3,,,
2016-12-16T06:37:25Z,50.370501,3.466312,114.79291784125397,32.0,174.30473,0.13589865,6,gps,3.2,2.5,3.2,47.3,,,
2016-12-16T06:37:27Z,50.370513,3.466319,131.0788837987932,8.0,,0.0,10,gps,1.2,2.0,2.3,47.3,,,
2016-12-16T06:37:24Z,50.370400,3.465515,,38.274,,,0,network,,,,,,,
2016-12-16T06:37:31Z,50.370517,3.466357,128.86731890517214,6.0,,0.0,13,gps,0.6,1.2,1.4,47.3,,,
2016-12-16T06:37:33Z,50.370510,3.466375,126.85440373746806,6.0,,1.1422042,13,gps,0.9,1.5,1.7,47.3,,,
2016-12-16T06:37:35Z,50.370481,3.466405,124.41971105220192,6.0,159.38438,1.9107825,14,gps,0.9,1.5,1.7,47.3,,,
2016-12-16T06:37:37Z,50.370419,3.466441,121.57047593167648,6.0,155.57845,3.6591783,14,gps,0.9,1.3,1.6,47.3,,,
2016-12-16T06:37:39Z,50.370330,3.466496,119.68829016916817,6.0,170.02087,4.6707544,15,gps,0.6,1.3,1.6,47.3,,,
2016-12-16T06:37:41Z,50.370225,3.466537,117.8484513019871,6.0,166.47972,5.4244843,15,gps,0.9,1.3,1.6,47.3,,,
2016-12-16T06:37:43Z,50.370117,3.466582,115.92945436201083,6.0,172.52487,4.1540856,15,gps,0.8,1.2,1.4,47.3,,,
2016-12-16T06:37:45Z,50.370074,3.466589,118.16098107264273,8.0,172.52487,0.0,14,gps,0.8,1.2,1.5,47.3,,,
2016-12-16T06:37:47Z,50.370065,3.466590,117.026440635917,6.0,172.52487,0.0,13,gps,0.9,1.4,1.7,47.3,,,
2016-12-16T06:37:49Z,50.370060,3.466589,115.74192212298345,6.0,172.52487,0.0,14,gps,0.8,1.2,1.5,47.3,,,
2016-12-16T06:37:51Z,50.370028,3.466588,113.59968988656588,6.0,167.68283,1.4229027,14,gps,0.8,1.2,1.5,47.3,,,
2016-12-16T06:37:53Z,50.369969,3.466606,112.04578076131429,4.0,166.56061,2.4357553,14,gps,0.8,1.1,1.4,47.3,,,
2016-12-16T06:37:55Z,50.369929,3.466624,110.73613709941709,4.0,184.61737,1.5437994,14,gps,0.4,1.2,1.5,47.3,,,
2016-12-16T06:37:57Z,50.369905,3.466626,110.00053915461673,4.0,225.9667,2.589494,15,gps,0.9,1.2,1.5,47.3,,,
2016-12-16T06:37:59Z,50.369872,3.466531,109.19707297001122,3.0,263.02905,3.333953,15,gps,0.8,1.1,1.4,47.3,,,
2016-12-16T06:38:01Z,50.369856,3.466374,108.69404995807358,3.0,262.6427,3.7789454,15,gps,0.9,1.3,1.6,47.3,,,
2016-12-16T06:38:03Z,50.369838,3.466187,108.77576893146632,4.0,261.2662,4.2386303,15,gps,0.8,1.0,1.3,47.3,,,
2016-12-16T06:38:05Z,50.369821,3.465990,108.80120271042308,4.0,264.60812,4.6313033,15,gps,0.9,1.2,1.5,47.3,,,
2016-12-16T06:38:07Z,50.369808,3.465795,108.7426641724759,4.0,263.1706,4.924374,13,gps,0.9,1.3,1.6,47.3,,,
2016-12-16T06:38:09Z,50.369795,3.465618,108.63827174370823,4.0,260.43323,5.145489,14,gps,0.8,1.2,1.4,47.3,,,
2016-12-16T06:38:11Z,50.369777,3.465423,108.38847391924926,4.0,263.00507,5.486285,14,gps,0.9,1.4,1.7,47.3,,,
2016-12-16T06:38:13Z,50.369752,3.465171,107.87924127386273,4.0,262.98434,7.3118486,13,gps,0.9,1.3,1.6,47.3,,,
2016-12-16T06:38:15Z,50.369725,3.464915,106.78328625787566,6.0,262.55524,8.297824,13,gps,0.9,1.4,1.7,47.3,,,
2016-12-16T06:38:17Z,50.369705,3.464669,105.43904916752852,6.0,263.16406,8.45611,16,gps,0.9,1.3,1.6,47.3,,,
2016-12-16T06:38:19Z,50.369687,3.464427,103.97120394141183,4.0,265.4054,8.452618,16,gps,0.9,1.4,1.6,47.3,,,
2016-12-16T06:38:21Z,50.369673,3.464184,102.4690652768493,4.0,263.11127,8.642007,15,gps,1.0,1.3,1.7,47.3,,,
2016-12-16T06:38:23Z,50.369655,3.463933,100.99319066530975,6.0,264.1549,8.871673,16,gps,0.9,1.3,1.6,47.3,,,
2016-12-16T06:38:25Z,50.369639,3.463680,99.58466861068001,6.0,264.3519,8.97007,15,gps,1.0,1.5,1.8,47.3,,,
2016-12-16T06:38:27Z,50.369631,3.463424,98.30471808951987,6.0,267.641,9.128696,13,gps,0.6,1.2,1.5,47.3,,,
2016-12-16T06:38:29Z,50.369630,3.463162,97.18436340347074,6.0,267.74542,9.591911,14,gps,0.8,1.2,1.4,47.3,,,
2016-12-16T06:38:31Z,50.369630,3.462891,96.21345732014342,4.0,268.79724,9.685663,14,gps,0.8,1.3,1.5,47.3,,,
2016-12-16T06:38:33Z,50.369629,3.462616,95.4220033780363,4.0,258.96338,9.527237,14,gps,0.9,1.3,1.6,47.3,,,
2016-12-16T06:38:35Z,50.369599,3.462370,94.77688652906916,6.0,246.70012,9.030427,15,gps,0.6,1.3,1.6,47.3,,,
2016-12-16T06:38:37Z,50.369550,3.462158,94.24539748998181,6.0,244.5532,8.699833,15,gps,1.0,1.4,1.7,47.3,,,
2016-12-16T06:38:39Z,50.369493,3.461956,93.83630711706938,4.0,242.32935,8.027497,16,gps,0.9,1.2,1.5,47.3,,,
2016-12-16T06:38:41Z,50.369435,3.461777,93.53168300660629,4.0,243.24046,6.7211714,16,gps,0.4,1.2,1.5,47.3,,,
2016-12-16T06:38:43Z,50.369396,3.461657,93.39782378525753,4.0,243.64221,4.8037252,16,gps,0.4,1.4,1.7,47.3,,,
2016-12-16T06:38:45Z,50.369367,3.461567,93.370330512263,4.0,243.77748,3.9987702,15,gps,0.8,1.3,1.5,47.3,,,
2016-12-16T06:38:47Z,50.369338,3.461485,93.33625376573406,4.0,243.79193,3.5294886,15,gps,0.9,1.4,1.7,47.3,,,
2016-12-16T06:38:49Z,50.369313,3.461421,93.29186432331569,4.0,243.87881,2.733571,16,gps,0.8,1.3,1.5,47.3,,,
2016-12-16T06:38:51Z,50.369303,3.461397,93.23393582358244,4.0,244.17192,0.0,16,gps,0.9,1.4,1.7,47.3,,,
2016-12-16T06:38:53Z,50.369303,3.461397,93.19692190321896,4.0,244.17192,0.0,16,gps,0.4,1.4,1.7,47.3,,,
2016-12-16T06:38:55Z,50.369303,3.461397,93.15211860104922,6.0,244.17192,0.0,16,gps,0.8,1.3,1.5,47.3,,,
2016-12-16T06:38:57Z,50.369259,3.461275,92.2855242072375,6.0,255.32266,4.1661425,16,gps,0.6,1.3,1.6,47.3,,,
2016-12-16T06:38:59Z,50.369224,3.461109,91.52859557672532,4.0,264.7706,5.837122,16,gps,0.9,1.3,1.6,47.3,,,
2016-12-16T06:39:01Z,50.369216,3.460908,90.83783305875077,4.0,284.66794,7.225515,16,gps,0.8,1.2,1.5,47.3,,,
2016-12-16T06:39:03Z,50.369271,3.460681,90.23607759557915,4.0,299.16125,8.425644,16,gps,0.8,1.2,1.4,47.3,,,
2016-12-16T06:39:05Z,50.369354,3.460475,89.74481147551192,4.0,299.0597,9.231184,16,gps,0.4,1.3,1.5,47.3,,,
2016-12-16T06:39:07Z,50.369414,3.460249,89.33652667099179,4.0,298.64587,9.351015,16,gps,0.8,1.2,1.5,47.3,,,
2016-12-16T06:39:09Z,50.369475,3.460023,88.9935815865062,4.0,299.0981,8.994958,16,gps,0.8,1.1,1.3,47.3,,,
2016-12-16T06:39:11Z,50.369534,3.459810,88.70911586001236,4.0,297.2657,8.470514,16,gps,0.4,1.2,1.4,47.3,,,
2016-12-16T06:39:13Z,50.369610,3.459621,88.29363034936206,4.0,290.3777,7.9964976,16,gps,0.4,1.2,1.4,47.3,,,
