time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity
2016-12-14T06:40:41Z,50.370456,3.465747,,32.041,,,0,network,,,,,,,UNKNOWN
2016-12-14T06:40:45Z,50.370321,3.466446,98.88870560056398,12.0,335.06793,0.6511515,0,gps,1.2,99.0,140.0,47.3,,,
2016-12-14T06:40:47Z,50.370369,3.466428,85.46951776197048,8.0,153.43437,0.6562368,5,gps,0.8,3.7,11.7,47.3,,,
2016-12-14T06:40:49Z,50.370347,3.466431,89.21956183372171,8.0,145.70963,1.9502577,7,gps,2.0,3.1,3.7,47.3,,,
2016-12-14T06:40:51Z,50.370396,3.466406,115.78069471255692,6.0,,1.5565065,8,gps,1.4,2.4,2.7,47.3,,,
2016-12-14T06:40:52Z,50.370403,3.466442,113.17510714051204,4.0,,0.80053735,11,gps,1.1,1.5,1.8,47.3,,,
2016-12-14T06:40:54Z,50.370334,3.466475,110.82175037808828,8.0,,4.5328097,12,gps,0.8,1.1,1.4,47.3,,,
2016-12-14T06:40:56Z,50.370212,3.466516,109.78012978554177,8.0,169.4779,5.7937536,14,gps,0.8,1.1,1.4,47.3,,,
2016-12-14T06:40:58Z,50.370102,3.466546,108.33206252287377,6.0,171.86804,5.35875,14,gps,0.9,1.4,1.7,47.3,,,
2016-12-14T06:41:00Z,50.370010,3.466569,108.09464259638084,8.0,168.98997,3.8591666,13,gps,1.1,1.8,2.1,47.3,,,
2016-12-14T06:41:02Z,50.369935,3.466587,108.14890332871589,6.0,185.50041,2.3282738,15,gps,1.1,1.8,2.1,47.3,,,
2016-12-14T06:41:04Z,50.369890,3.466549,104.18804752132144,6.0,251.51566,2.8151,15,gps,1.0,1.4,1.8,47.3,,,
2016-12-14T06:41:06Z,50.369865,3.466436,102.2484709625401,6.0,263.81485,4.3802,15,gps,0.6,1.3,1.6,47.3,,,
2016-12-14T06:41:08Z,50.369850,3.466305,102.0536928328757,6.0,264.47757,5.3476887,16,gps,0.9,1.3,1.6,47.3,,,
2016-12-14T06:41:10Z,50.369833,3.466177,103.42634090397188,6.0,264.02658,6.004171,16,gps,0.9,1.3,1.6,47.3,,,
2016-12-14T06:41:12Z,50.369818,3.466015,104.07537537212141,6.0,260.76797,6.189128,16,gps,1.1,1.7,2.0,47.3,,,IN_VEHICLE
2016-12-14T06:41:14Z,50.369801,3.465848,104.42046953324206,6.0,263.383,6.1525297,16,gps,1.2,1.5,1.9,47.3,,,
2016-12-14T06:41:16Z,50.369788,3.465688,104.44855521620488,4.0,263.41348,6.4397717,17,gps,0.8,1.2,1.4,47.3,,,IN_VEHICLE
