time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity
2016-12-16T12:40:46Z,50.370391,3.465675,,34.0,,,0,network,,,,,,,IN_VEHICLE
2016-12-16T12:40:57Z,50.370374,3.466277,91.64430117467248,12.0,,0.0,8,gps,1.2,1.3,1.9,47.3,,,TILTING
2016-12-16T12:40:58Z,50.370369,3.466288,92.05666515821261,8.0,,0.0,10,gps,2.1,1.3,2.5,47.3,,,
2016-12-16T12:41:00Z,50.370368,3.466293,92.00668352277786,8.0,,0.0,10,gps,1.1,1.2,1.6,47.3,,,
2016-12-16T12:41:02Z,50.370365,3.466296,92.98161862343913,6.0,,0.0,10,gps,1.1,1.2,1.6,47.3,,,
2016-12-16T12:41:04Z,50.370362,3.466308,94.51104083458031,6.0,,1.0381244,11,gps,0.6,1.3,1.7,47.3,,,
2016-12-16T12:41:06Z,50.370327,3.466348,96.26255553910131,6.0,,2.4241068,12,gps,0.9,1.2,1.5,47.3,,,
2016-12-16T12:41:08Z,50.370267,3.466387,97.01875142075099,6.0,163.59001,4.2698812,13,gps,0.6,1.0,1.6,47.3,,,
2016-12-16T12:41:10Z,50.370171,3.466425,98.61502710367628,6.0,170.3138,5.357592,13,gps,1.0,1.0,1.4,47.3,,,
2016-12-16T12:41:12Z,50.370068,3.466451,97.28835777614024,6.0,166.89806,5.010492,12,gps,0.9,1.2,1.5,47.3,,,
2016-12-16T12:41:14Z,50.369981,3.466477,97.87982567719794,6.0,172.1248,4.335036,14,gps,0.9,1.1,1.4,47.3,,,
2016-12-16T12:41:16Z,50.369909,3.466502,98.00554155044777,6.0,175.82442,2.8851793,14,gps,0.9,1.1,1.4,47.3,,,
2016-12-16T12:41:18Z,50.369856,3.466512,96.1735031634679,6.0,182.62822,0.0,14,gps,1.0,1.0,1.5,47.3,,,
2016-12-16T12:41:20Z,50.369856,3.466512,93.52493719866654,6.0,182.62822,0.0,15,gps,1.0,1.0,1.5,47.3,,,
2016-12-16T12:41:22Z,50.369856,3.466512,90.59704046201533,6.0,182.62822,0.0,16,gps,1.0,1.0,1.4,47.3,,,
2016-12-16T12:41:24Z,50.369856,3.466512,87.8417742573518,6.0,182.62822,0.0,16,gps,1.1,1.1,1.5,47.3,,,
2016-12-16T12:41:26Z,50.369816,3.466512,87.75206569633902,4.0,228.13318,1.20177,19,gps,0.9,1.1,1.4,47.3,,,
2016-12-16T12:41:28Z,50.369791,3.466433,87.659173069526,3.0,269.11792,2.1926348,18,gps,0.9,1.0,1.4,47.3,,,
2016-12-16T12:41:30Z,50.369794,3.466321,87.18189630032008,3.0,272.57193,2.645004,18,gps,0.9,1.1,1.4,47.3,,,
2016-12-16T12:41:32Z,50.369791,3.466158,86.55329051080987,3.0,258.2799,3.1687176,18,gps,0.9,1.4,1.7,47.3,,,
2016-12-16T12:41:34Z,50.369773,3.465975,86.15373588865742,3.0,264.00516,3.7160065,18,gps,0.7,1.6,1.7,47.3,,,
2016-12-16T12:41:36Z,50.369763,3.465793,85.89621266085118,4.0,262.3285,4.1792884,18,gps,0.8,1.1,1.4,47.3,,,
2016-12-16T12:41:38Z,50.369749,3.465637,85.71846890922428,4.0,263.54715,4.4511046,18,gps,0.8,1.2,1.4,47.3,,,
2016-12-16T12:41:40Z,50.369739,3.465466,85.57655308495768,4.0,263.13504,4.8220973,19,gps,0.8,1.1,1.3,47.3,,,
2016-12-16T12:41:42Z,50.369720,3.465229,85.40862611706297,4.0,262.34027,5.422062,18,gps,1.0,1.3,1.6,47.3,,,
2016-12-16T12:41:44Z,50.369699,3.464955,85.12732722304077,4.0,262.87604,8.278592,18,gps,0.9,1.4,1.7,47.3,,,
2016-12-16T12:41:46Z,50.369675,3.464694,84.76592833116695,4.0,263.33325,8.665777,19,gps,0.9,1.0,1.4,47.3,,,
2016-12-16T12:41:48Z,50.369656,3.464444,84.41551826578467,4.0,262.37665,9.013018,17,gps,0.8,1.0,1.3,47.3,,,
2016-12-16T12:41:50Z,50.369627,3.464166,84.04652045117462,4.0,263.27112,10.064216,17,gps,0.9,1.0,1.4,47.3,,,
2016-12-16T12:41:52Z,50.369600,3.463853,83.63447924148416,4.0,263.6292,11.086553,19,gps,1.0,1.2,1.6,47.3,,,
2016-12-16T12:41:54Z,50.369574,3.463520,83.25753537216487,4.0,266.8013,11.673568,18,gps,0.9,1.4,1.6,47.3,,,
2016-12-16T12:41:56Z,50.369565,3.463181,83.01973816149314,6.0,269.58792,11.975798,18,gps,1.0,1.2,1.6,47.3,,,
2016-12-16T12:41:58Z,50.369574,3.462830,82.85124250754792,6.0,269.55963,12.437066,16,gps,1.0,1.2,1.6,47.3,,,
2016-12-16T12:42:00Z,50.369559,3.462473,82.64012708086095,4.0,257.49063,12.561787,16,gps,0.4,1.3,1.6,47.3,,,
2016-12-16T12:42:02Z,50.369475,3.462133,82.33923749143084,4.0,242.91364,12.866313,16,gps,0.9,1.1,1.4,47.3,,,
2016-12-16T12:42:04Z,50.369362,3.461812,81.76396194469122,6.0,241.30272,12.639894,15,gps,1.1,1.4,1.7,47.3,,,IN_VEHICLE
2016-12-16T12:42:06Z,50.369253,3.461508,81.12288330189563,6.0,240.44981,12.17046,18,gps,1.0,1.2,1.6,47.3,,,
2016-12-16T12:42:08Z,50.369159,3.461224,80.56527688285566,6.0,248.51315,11.38561,18,gps,1.0,1.4,1.7,47.3,,,IN_VEHICLE
2016-12-16T12:42:10Z,50.369123,3.460917,80.09149088432726,6.0,270.8075,11.1403675,18,gps,0.9,1.3,1.6,47.3,,,
2016-12-16T12:42:12Z,50.369156,3.460603,79.85651511104174,4.0,304.28607,11.35804,18,gps,0.7,1.2,1.4,47.3,,,
2016-12-16T12:42:14Z,50.369282,3.460323,79.54220440671511,4.0,299.6548,11.838784,17,gps,0.8,1.1,1.4,47.3,,,IN_VEHICLE
2016-12-16T12:42:16Z,50.369399,3.460035,79.30268050594995,4.0,300.07336,11.64029,16,gps,0.8,1.1,1.3,47.3,,,
2016-12-16T12:42:18Z,50.369504,3.459785,79.12483688587773,4.0,297.7686,10.451441,17,gps,0.8,1.3,1.5,47.3,,,IN_VEHICLE
2016-12-16T12:42:20Z,50.369585,3.459544,79.03911398096733,4.0,290.97977,9.96875,17,gps,0.8,1.4,1.6,47.3,,,
