time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid
2016-12-08T06:49:23Z,50.370505,3.466004,,37.5,,,0,network,,,,,,
2016-12-08T06:49:33Z,50.370218,3.466783,74.63912584057435,12.0,161.12363,5.5257726,0,gps,1.2,3.2,3.8,47.3,,
2016-12-08T06:49:35Z,50.370260,3.466739,85.31383928136528,12.0,168.75722,4.551694,11,gps,1.1,1.6,1.9,47.3,,
2016-12-08T06:49:37Z,50.370127,3.466655,81.85098909019486,24.0,176.1373,5.3076677,12,gps,0.9,1.3,1.6,47.3,,
2016-12-08T06:49:39Z,50.369976,3.466535,83.47546900495563,12.0,177.92863,3.5220523,12,gps,0.9,1.3,1.6,47.3,,
2016-12-08T06:49:41Z,50.369915,3.466520,86.11730000002896,16.0,200.78082,1.3522714,12,gps,0.9,1.3,1.6,47.3,,
2016-12-08T06:49:43Z,50.369894,3.466499,116.6541234874006,8.0,,0.5516791,12,gps,1.0,1.3,1.6,47.3,,
2016-12-08T06:49:45Z,50.369888,3.466414,111.21198604471071,8.0,,3.4319751,15,gps,0.8,1.3,1.5,47.3,,
2016-12-08T06:49:44Z,50.369722,3.466357,,28.0,,,0,network,,,,,,
2016-12-08T06:49:48Z,50.369886,3.466173,111.89660071372275,6.0,264.00906,5.9856663,16,gps,0.9,1.2,1.5,47.3,,
2016-12-08T06:49:50Z,50.369865,3.465967,109.80041969028042,6.0,261.87375,6.338856,16,gps,0.7,1.6,1.8,47.3,,
2016-12-08T06:49:52Z,50.369839,3.465785,106.44215420459199,4.0,262.8942,6.444474,17,gps,0.8,1.3,1.6,47.3,,
2016-12-08T06:49:54Z,50.369814,3.465599,103.52483029475745,4.0,260.7426,6.4645348,17,gps,0.9,1.3,1.5,47.3,,
2016-12-08T06:49:56Z,50.369795,3.465416,100.71283689699608,4.0,261.5413,6.9428754,18,gps,0.8,1.4,1.6,47.3,,
2016-12-08T06:49:58Z,50.369777,3.465217,98.40383964868165,6.0,261.3832,7.271703,19,gps,0.8,1.4,1.6,47.3,,
2016-12-08T06:50:00Z,50.369757,3.465014,96.82974865177589,4.0,261.26862,7.3956823,19,gps,0.8,1.4,1.6,47.3,,
2016-12-08T06:50:02Z,50.369734,3.464806,95.83040389694233,6.0,263.60718,7.4735656,18,gps,0.6,1.5,1.7,47.3,,
2016-12-08T06:50:04Z,50.369720,3.464604,94.37608500480185,6.0,263.92328,7.417403,18,gps,0.6,1.3,1.6,47.3,,
2016-12-08T06:50:06Z,50.369705,3.464429,93.37302928909394,4.0,264.26285,5.961984,21,gps,0.9,1.3,1.6,47.3,,
2016-12-08T06:50:08Z,50.369691,3.464305,92.02516407596984,4.0,259.73434,4.9903955,18,gps,0.8,1.5,1.7,47.3,,
2016-12-08T06:50:10Z,50.369674,3.464199,90.8093644527235,4.0,258.48294,4.3017282,19,gps,0.8,1.4,1.6,47.3,,
2016-12-08T06:50:12Z,50.369663,3.464105,90.30508952102981,4.0,259.93042,3.3571796,19,gps,0.8,1.4,1.6,47.3,,
2016-12-08T06:50:14Z,50.369661,3.464061,90.28743972588042,4.0,263.31592,1.8513699,19,gps,0.8,1.4,1.6,47.3,,
2016-12-08T06:50:16Z,50.369657,3.464024,90.25018525690149,4.0,254.95271,2.0059812,19,gps,0.8,1.4,1.6,47.3,,
2016-12-08T06:50:18Z,50.369650,3.463956,90.21200903681822,4.0,255.87036,2.4541538,18,gps,0.4,1.5,1.7,47.3,,
2016-12-08T06:50:20Z,50.369641,3.463877,90.16412851201832,4.0,262.47327,2.8609288,19,gps,0.4,1.4,1.6,47.3,,
2016-12-08T06:50:22Z,50.369635,3.463764,89.83942743021835,4.0,267.4587,3.8733635,18,gps,0.8,1.5,1.7,47.3,,
2016-12-08T06:50:24Z,50.369625,3.463594,88.88884576382742,6.0,263.99573,4.724564,19,gps,0.6,1.5,1.7,47.3,,
2016-12-08T06:50:26Z,50.369619,3.463431,87.50287502389102,6.0,269.1061,5.6854777,19,gps,0.8,1.3,1.6,47.3,,
2016-12-08T06:50:28Z,50.369616,3.463232,86.10131954350138,4.0,268.84204,8.15997,19,gps,0.4,1.3,1.5,47.3,,
2016-12-08T06:50:30Z,50.369611,3.462949,84.77029633938795,4.0,266.969,9.646439,20,gps,0.7,1.5,1.6,47.3,,
2016-12-08T06:50:32Z,50.369603,3.462667,83.72277625436314,4.0,263.0836,9.672214,19,gps,0.8,1.5,1.7,47.3,,
2016-12-08T06:50:34Z,50.369568,3.462404,82.92120071100982,4.0,254.10188,9.411603,20,gps,0.7,1.3,1.5,47.3,,
2016-12-08T06:50:36Z,50.369492,3.462183,82.286788842042,4.0,240.8526,9.073456,20,gps,0.7,1.4,1.5,47.3,,
2016-12-08T06:50:38Z,50.369422,3.461990,81.50914586400359,4.0,238.84248,7.294307,19,gps,0.9,1.3,1.6,47.3,,
2016-12-08T06:50:40Z,50.369378,3.461874,81.1367280728088,4.0,239.25298,5.2600884,18,gps,0.8,1.3,1.5,47.3,,
2016-12-08T06:50:42Z,50.369337,3.461764,80.82169371994452,4.0,240.60783,5.043826,18,gps,0.8,1.4,1.6,47.3,,
2016-12-08T06:50:44Z,50.369296,3.461624,80.38980026031928,4.0,239.82466,4.981466,18,gps,0.4,1.4,1.7,47.3,,
2016-12-08T06:50:46Z,50.369266,3.461524,80.30775376744486,4.0,239.81792,3.7271273,19,gps,0.9,1.4,1.7,47.3,,
2016-12-08T06:50:48Z,50.369251,3.461487,80.22932499252433,4.0,239.02045,2.776808,19,gps,0.4,1.4,1.6,47.3,,
2016-12-08T06:50:50Z,50.369226,3.461425,80.14890362370895,4.0,241.95593,3.4339075,20,gps,0.4,1.4,1.6,47.3,,
2016-12-08T06:50:52Z,50.369194,3.461335,79.64822138647554,4.0,245.50366,4.0700974,18,gps,0.4,1.3,1.5,47.3,,
2016-12-08T06:50:54Z,50.369165,3.461221,78.41651397503256,4.0,255.12833,4.6352,19,gps,0.8,1.3,1.5,47.3,,
2016-12-08T06:50:56Z,50.369145,3.461075,77.49041586697578,4.0,274.86594,5.5093575,20,gps,0.8,1.2,1.5,47.3,,
2016-12-08T06:50:58Z,50.369162,3.460873,76.77286689428588,4.0,290.3514,7.14016,19,gps,0.4,1.3,1.5,47.3,,
2016-12-08T06:51:00Z,50.369222,3.460616,75.84807474412426,6.0,289.43808,8.987359,20,gps,0.6,1.4,1.6,47.3,,
2016-12-08T06:51:02Z,50.369295,3.460349,75.0603339988912,4.0,296.5825,10.289962,19,gps,0.8,1.3,1.5,47.3,,
2016-12-08T06:51:04Z,50.369395,3.460047,74.44890540902296,6.0,296.07376,10.933681,19,gps,0.8,1.2,1.4,47.3,,
2016-12-08T06:51:06Z,50.369507,3.459792,74.0170965115835,4.0,298.3674,10.620223,19,gps,1.0,1.2,1.5,47.3,,
2016-12-08T06:51:08Z,50.369615,3.459536,73.6045907456206,4.0,287.58932,10.666413,20,gps,0.8,1.3,1.5,47.3,,
2016-12-08T06:51:10Z,50.369673,3.459223,73.69718014272526,4.0,281.1562,11.411699,21,gps,0.8,1.1,1.4,47.3,,
2016-12-08T06:51:12Z,50.369706,3.458891,74.01732716759481,4.0,280.10892,11.599113,20,gps,0.4,1.1,1.4,47.3,,
2016-12-08T06:51:14Z,50.369742,3.458596,74.25668886132313,4.0,278.74088,10.34039,18,gps,0.9,1.2,1.5,47.3,,
2016-12-08T06:51:16Z,50.369763,3.458376,74.42165475053876,4.0,280.1744,7.979345,18,gps,0.8,1.2,1.4,47.3,,
2016-12-08T06:51:18Z,50.369778,3.458247,74.4387210319298,4.0,277.6122,3.871456,18,gps,0.8,1.2,1.5,47.3,,
2016-12-08T06:51:20Z,50.369778,3.458247,74.44054283622063,4.0,277.6122,0.0,19,gps,0.4,1.2,1.4,47.3,,
2016-12-08T06:51:22Z,50.369778,3.458247,74.45360567808525,4.0,277.6122,0.0,19,gps,1.1,1.4,1.7,47.3,,
2016-12-08T06:51:24Z,50.369790,3.458205,74.48112616132593,4.0,301.4747,2.313328,19,gps,0.8,1.0,1.3,47.3,,
2016-12-08T06:51:26Z,50.369854,3.458140,74.52736320795879,4.0,9.336221,2.8701277,20,gps,0.9,1.1,1.4,47.3,,
2016-12-08T06:51:28Z,50.369919,3.458205,74.72870665931377,6.0,33.158524,5.6630297,20,gps,0.8,1.1,1.4,47.3,,
