time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid
2016-12-13T12:03:16Z,50.325325,3.516456,121.28552181066344,16.0,92.345894,5.0153527,9,gps,1.2,1.3,1.8,47.3,,
2016-12-13T12:03:18Z,50.325338,3.516696,115.33625551177454,32.0,83.01124,6.6641564,12,gps,0.8,1.1,1.3,47.3,,
2016-12-13T12:03:20Z,50.325373,3.516787,133.0858169947465,16.0,130.309,5.342281,10,gps,1.5,2.1,2.6,47.3,,
2016-12-13T12:03:22Z,50.325478,3.516755,152.64730990560398,8.0,,0.0,10,gps,1.2,2.1,2.4,47.3,,
2016-12-13T12:03:24Z,50.325423,3.516746,150.6327824514489,8.0,,2.1962736,17,gps,1.0,1.4,1.7,47.3,,
2016-12-13T12:03:26Z,50.325378,3.516864,149.2739324869736,8.0,69.09656,3.9876547,17,gps,0.9,1.5,1.8,47.3,,
2016-12-13T12:03:28Z,50.325427,3.516959,146.905158359241,8.0,17.183504,7.2687716,17,gps,0.9,1.4,1.6,47.3,,
2016-12-13T12:03:30Z,50.325586,3.517055,145.80348718972527,8.0,21.304396,10.829912,16,gps,0.8,1.3,1.6,47.3,,
2016-12-13T12:03:32Z,50.325780,3.517181,145.701041668822,8.0,19.676165,12.345146,16,gps,0.9,1.3,1.5,47.3,,
2016-12-13T12:03:34Z,50.326004,3.517306,140.86048418239295,6.0,14.270628,14.143056,16,gps,0.9,1.6,1.8,47.3,,
2016-12-13T12:03:36Z,50.326243,3.517414,137.5865004011733,6.0,6.6581955,14.436456,16,gps,0.8,1.3,1.5,47.3,,
2016-12-13T12:03:38Z,50.326498,3.517490,135.04955467509356,6.0,13.578223,14.854779,16,gps,0.8,1.2,1.5,47.3,,
2016-12-13T12:03:40Z,50.326758,3.517564,134.87313222842607,6.0,359.76633,14.36661,17,gps,0.8,1.4,1.6,47.3,,
2016-12-13T12:03:42Z,50.326992,3.517521,133.14532954868628,6.0,348.59464,13.227166,17,gps,0.8,1.4,1.6,47.3,,
2016-12-13T12:03:44Z,50.327173,3.517433,133.2384665808352,6.0,340.12106,11.3952265,16,gps,0.9,1.2,1.5,47.3,,
2016-12-13T12:03:46Z,50.327363,3.517327,132.97185068578682,6.0,340.77753,11.715376,18,gps,0.6,1.3,1.5,47.3,,
2016-12-13T12:03:48Z,50.327553,3.517201,132.33845250350743,6.0,329.84293,11.493009,18,gps,0.9,1.4,1.6,47.3,,
2016-12-13T12:03:50Z,50.327702,3.516999,131.48447613067918,6.0,302.78375,11.262473,19,gps,0.6,1.4,1.6,47.3,,
2016-12-13T12:03:52Z,50.327814,3.516749,131.25230466999705,6.0,319.66312,10.452127,19,gps,0.7,1.2,1.4,47.3,,
2016-12-13T12:03:54Z,50.327980,3.516578,130.84108755576122,6.0,323.7159,10.8994465,19,gps,0.6,1.0,1.3,47.3,,
2016-12-13T12:03:56Z,50.328150,3.516382,130.51643073352022,6.0,317.19113,11.52408,18,gps,0.7,1.0,1.3,47.3,,
2016-12-13T12:03:58Z,50.328316,3.516141,130.25193169392327,6.0,314.97375,11.9183855,19,gps,0.8,1.1,1.4,47.3,,
2016-12-13T12:04:00Z,50.328453,3.515860,129.67214047006092,6.0,304.159,11.925089,19,gps,0.7,1.1,1.4,47.3,,
2016-12-13T12:04:02Z,50.328514,3.515562,129.17082953957578,8.0,255.27736,10.25135,19,gps,0.8,1.1,1.4,47.3,,
2016-12-13T12:04:04Z,50.328450,3.515266,128.63105513011902,8.0,252.67744,9.970852,19,gps,0.8,1.1,1.4,47.3,,
2016-12-13T12:04:06Z,50.328395,3.515043,128.21426660198253,6.0,262.61816,7.4359455,17,gps,0.9,1.2,1.5,47.3,,
2016-12-13T12:04:08Z,50.328398,3.514903,128.18473657937415,6.0,345.6502,4.402387,18,gps,0.6,1.2,1.5,47.3,,
2016-12-13T12:04:10Z,50.328478,3.514875,127.60024735593929,6.0,346.5475,7.541644,19,gps,0.6,1.3,1.6,47.3,,
2016-12-13T12:04:12Z,50.328642,3.514810,127.20593128077235,4.0,346.31863,10.193782,18,gps,0.4,1.3,1.6,47.3,,
2016-12-13T12:04:14Z,50.328824,3.514733,127.03589644562884,4.0,345.08206,11.072633,18,gps,0.4,1.3,1.4,47.3,,
2016-12-13T12:04:16Z,50.329007,3.514654,127.17265860430842,6.0,349.92148,11.178085,19,gps,0.8,1.0,1.2,47.3,,
2016-12-13T12:04:18Z,50.329197,3.514684,127.22845751880558,6.0,25.225838,10.640816,19,gps,0.7,1.2,1.4,47.3,,
2016-12-13T12:04:20Z,50.329371,3.514800,127.04010973895643,4.0,3.2267861,10.115705,19,gps,0.8,1.1,1.3,47.3,,
2016-12-13T12:04:22Z,50.329541,3.514728,126.380624336166,6.0,315.61224,9.96231,19,gps,0.8,1.1,1.3,47.3,,
2016-12-13T12:04:24Z,50.329669,3.514515,125.51248772489788,8.0,322.63898,9.511017,19,gps,0.8,1.1,1.3,47.3,,
2016-12-13T12:04:26Z,50.329826,3.514353,124.94141468669504,8.0,345.04593,10.583189,19,gps,0.7,1.1,1.3,47.3,,
2016-12-13T12:04:28Z,50.330051,3.514262,124.48868169209054,6.0,344.70972,12.134766,19,gps,0.7,1.2,1.4,47.3,,
2016-12-13T12:04:30Z,50.330274,3.514145,124.13536795873196,6.0,345.25394,12.706586,19,gps,0.7,1.1,1.3,47.3,,
