time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid
2016-12-09T13:32:26Z,50.369703,3.458561,86.92470637641216,4.0,280.37872,6.4133234,19,gps,0.9,1.4,1.7,47.3,,
2016-12-09T13:32:28Z,50.369718,3.458417,86.99086558013587,4.0,280.56403,5.5658503,20,gps,0.9,1.2,1.5,47.3,,
2016-12-09T13:32:30Z,50.369737,3.458276,86.86326631680988,4.0,286.50018,5.1288457,17,gps,0.9,1.3,1.6,47.3,,
2016-12-09T13:32:32Z,50.369772,3.458152,86.76812159557232,4.0,320.75842,4.529746,19,gps,0.9,1.3,1.6,47.3,,
2016-12-09T13:32:34Z,50.369852,3.458145,86.59431224327636,4.0,28.885738,5.7570148,20,gps,0.4,1.2,1.5,47.3,,
2016-12-09T13:32:36Z,50.370001,3.458308,86.16760222856601,8.0,36.206497,8.970649,19,gps,1.0,1.5,1.8,47.3,,
2016-12-09T13:32:38Z,50.370169,3.458490,85.88890462371265,6.0,33.272408,9.547057,20,gps,1.1,1.1,1.5,47.3,,
2016-12-09T13:32:40Z,50.370321,3.458642,85.58499662544777,4.0,30.05935,9.156035,21,gps,1.1,1.1,1.6,47.3,,
2016-12-09T13:32:42Z,50.370459,3.458773,85.30033011393985,4.0,26.927279,8.894942,21,gps,0.8,1.0,1.3,47.3,,
2016-12-09T13:32:44Z,50.370627,3.458898,84.90037401202859,4.0,23.445782,10.162329,21,gps,0.8,1.0,1.3,47.3,,
2016-12-09T13:32:46Z,50.370810,3.459026,84.58042612269564,4.0,22.778843,10.514585,21,gps,0.8,1.2,1.4,47.3,,
2016-12-09T13:32:48Z,50.370971,3.459127,84.14201722408271,4.0,21.7733,8.824598,21,gps,0.4,1.0,1.3,47.3,,
2016-12-09T13:32:50Z,50.371055,3.459185,83.91084505926568,4.0,19.9489,4.638525,21,gps,0.4,1.2,1.4,47.3,,
2016-12-09T13:32:52Z,50.371055,3.459185,83.88686430263944,4.0,19.9489,0.0,21,gps,0.7,1.2,1.4,47.3,,
2016-12-09T13:32:54Z,50.371080,3.459203,83.83616440100667,4.0,27.528887,0.7891205,21,gps,0.4,1.4,1.7,47.3,,
2016-12-09T13:32:56Z,50.371135,3.459252,83.41497274174475,4.0,22.327192,3.088,21,gps,1.0,1.7,2.0,47.3,,
2016-12-09T13:32:58Z,50.371226,3.459309,82.7764941781911,4.0,22.489407,4.5785146,20,gps,0.9,1.3,1.6,47.3,,
2016-12-09T13:33:00Z,50.371335,3.459377,82.39567512125248,4.0,22.61005,6.072405,21,gps,0.8,1.5,1.7,47.3,,
2016-12-09T13:33:02Z,50.371454,3.459455,82.13979458873942,4.0,22.9242,6.4708323,21,gps,0.7,1.3,1.5,47.3,,
2016-12-09T13:33:04Z,50.371565,3.459528,81.93097631217435,4.0,22.873188,6.1888,21,gps,0.7,1.3,1.5,47.3,,
2016-12-09T13:33:06Z,50.371663,3.459593,81.74086591890782,4.0,23.454262,6.037623,21,gps,0.4,1.2,1.4,47.3,,
2016-12-09T13:33:08Z,50.371771,3.459669,81.43953403846048,4.0,23.582415,6.8282647,21,gps,0.7,1.2,1.4,47.3,,
2016-12-09T13:33:10Z,50.371899,3.459760,81.2388591570517,4.0,24.456886,7.7627664,21,gps,0.7,1.2,1.4,47.3,,
2016-12-09T13:33:12Z,50.372038,3.459864,81.13808749166468,4.0,27.109133,8.566186,21,gps,0.7,1.2,1.4,47.3,,
2016-12-09T13:33:14Z,50.372184,3.459983,81.060244377352,4.0,28.477375,8.949695,21,gps,0.4,1.4,1.6,47.3,,
2016-12-09T13:33:16Z,50.372327,3.460124,80.95928969121452,4.0,37.455505,9.579758,20,gps,0.7,1.2,1.4,47.3,,
2016-12-09T13:33:18Z,50.372460,3.460323,81.02904004423968,4.0,41.71045,10.397612,20,gps,0.7,1.2,1.4,47.3,,
2016-12-09T13:33:20Z,50.372591,3.460531,81.19153087921741,4.0,45.99163,10.535133,20,gps,0.8,1.4,1.6,47.3,,
2016-12-09T13:33:22Z,50.372709,3.460751,81.35185221066935,4.0,48.02385,10.145695,21,gps,0.7,1.1,1.3,47.3,,
2016-12-09T13:33:24Z,50.372820,3.460956,81.47547511832705,4.0,49.05692,9.734747,21,gps,0.4,1.1,1.4,47.3,,
2016-12-09T13:33:26Z,50.372929,3.461159,81.59089684953598,4.0,48.870453,9.520225,20,gps,0.9,1.1,1.4,47.3,,
2016-12-09T13:33:28Z,50.373034,3.461369,81.9123467304999,6.0,48.947838,9.260763,21,gps,0.8,1.2,1.5,47.3,,
2016-12-09T13:33:30Z,50.373148,3.461553,82.08166551624333,4.0,49.980793,9.158202,20,gps,0.8,1.5,1.7,47.3,,
2016-12-09T13:33:32Z,50.373259,3.461768,82.25544089443919,4.0,48.233505,9.763995,19,gps,0.4,1.4,1.5,47.3,,
2016-12-09T13:33:34Z,50.373379,3.461988,82.4702624567322,4.0,48.402046,10.144504,19,gps,0.7,1.2,1.4,47.3,,
2016-12-09T13:33:36Z,50.373509,3.462196,82.73080080728757,4.0,48.27449,10.334824,20,gps,0.7,1.0,1.3,47.3,,
2016-12-09T13:33:38Z,50.373656,3.462403,82.7604775658576,4.0,48.541233,10.850899,21,gps,0.8,1.1,1.4,47.3,,
2016-12-09T13:33:40Z,50.373783,3.462618,82.59381782431284,4.0,48.647392,10.231741,21,gps,0.8,1.2,1.4,47.3,,
2016-12-09T13:33:42Z,50.373901,3.462804,82.46453368432694,4.0,48.923805,9.032079,19,gps,0.7,1.1,1.4,47.3,,
2016-12-09T13:33:44Z,50.373984,3.462978,82.25306417756462,4.0,52.281925,7.8561726,18,gps,0.4,1.1,1.4,47.3,,
2016-12-09T13:33:46Z,50.374066,3.463157,82.2323803832987,6.0,49.9903,7.9343696,17,gps,0.9,1.2,1.5,47.3,,
2016-12-09T13:33:48Z,50.374160,3.463348,82.45077428720704,6.0,49.086353,8.558652,17,gps,1.0,1.5,1.8,47.3,,
2016-12-09T13:33:50Z,50.374255,3.463552,82.77360410781667,4.0,49.97176,8.766146,20,gps,0.9,1.3,1.6,47.3,,
2016-12-09T13:33:52Z,50.374353,3.463733,83.0536283380828,4.0,50.014194,8.390097,20,gps,0.4,1.3,1.5,47.3,,
2016-12-09T13:33:54Z,50.374439,3.463901,83.4001621149126,4.0,49.036663,7.717426,21,gps,0.8,1.3,1.6,47.3,,
2016-12-09T13:33:56Z,50.374520,3.464052,83.79344240870438,4.0,49.408997,7.20194,20,gps,0.4,1.3,1.5,47.3,,
2016-12-09T13:33:58Z,50.374621,3.464198,83.916618846277,4.0,49.09429,7.8544765,20,gps,0.9,1.4,1.6,47.3,,
2016-12-09T13:34:00Z,50.374725,3.464352,83.7107783650438,4.0,53.91531,7.761142,19,gps,0.4,1.3,1.5,47.3,,
2016-12-09T13:34:02Z,50.374812,3.464519,83.39330262648733,6.0,47.64537,7.4544287,18,gps,0.7,1.1,1.3,47.3,,
2016-12-09T13:34:04Z,50.374889,3.464674,83.46968172144823,6.0,48.605583,6.5360074,18,gps,1.1,1.3,1.8,47.3,,
2016-12-09T13:34:06Z,50.374945,3.464783,83.63099498805128,6.0,48.729683,5.3876677,19,gps,0.9,1.2,1.5,47.3,,
2016-12-09T13:34:08Z,50.374993,3.464870,83.36294696490741,6.0,48.521973,4.5853395,20,gps,0.6,1.3,1.6,47.3,,
2016-12-09T13:34:10Z,50.375035,3.464943,82.87691566141183,4.0,48.885937,4.3657436,19,gps,0.8,1.2,1.4,47.3,,
2016-12-09T13:34:12Z,50.375090,3.465039,81.96833298006013,4.0,48.68142,5.0243483,20,gps,0.7,1.1,1.3,47.3,,
2016-12-09T13:34:14Z,50.375167,3.465170,80.97491569332325,4.0,48.509262,6.221937,20,gps,0.7,1.1,1.3,47.3,,
2016-12-09T13:34:16Z,50.375260,3.465329,79.97073790545794,4.0,49.053707,7.3305387,19,gps,0.8,1.0,1.3,47.3,,
2016-12-09T13:34:18Z,50.375369,3.465524,78.97010049450364,4.0,49.053665,8.576939,20,gps,0.7,1.1,1.3,47.3,,
2016-12-09T13:34:20Z,50.375489,3.465737,78.14788805997343,4.0,52.406208,9.405995,19,gps,0.8,1.1,1.4,47.3,,
2016-12-09T13:34:22Z,50.375602,3.465972,77.48872317737414,4.0,53.467808,9.875546,19,gps,0.4,1.1,1.4,47.3,,
2016-12-09T13:34:24Z,50.375710,3.466196,77.11572492920838,4.0,51.47376,9.548382,20,gps,0.8,1.2,1.4,47.3,,
2016-12-09T13:34:26Z,50.375804,3.466434,76.6872787136719,4.0,57.333885,10.161104,20,gps,0.7,1.3,1.5,47.3,,
2016-12-09T13:34:28Z,50.375924,3.466723,76.89045642368635,4.0,48.130184,12.170119,20,gps,0.8,1.2,1.5,47.3,,
2016-12-09T13:34:30Z,50.376110,3.467019,77.21532772048721,6.0,46.811832,14.202965,20,gps,0.9,1.2,1.5,47.3,,
2016-12-09T13:34:32Z,50.376323,3.467338,77.12791493732087,4.0,44.411926,15.865391,19,gps,0.8,1.2,1.4,47.3,,
2016-12-09T13:34:34Z,50.376546,3.467685,77.06631119099715,6.0,47.98603,17.129356,17,gps,0.8,1.2,1.5,47.3,,
2016-12-09T13:34:36Z,50.376760,3.468087,77.39674702964335,6.0,56.99204,17.14697,19,gps,0.8,1.2,1.5,47.3,,
2016-12-09T13:34:38Z,50.376935,3.468525,78.03060864727286,6.0,71.36497,18.74696,17,gps,0.8,1.3,1.5,47.3,,
2016-12-09T13:34:40Z,50.377023,3.469085,78.21373803190394,6.0,79.05902,20.162777,20,gps,0.8,1.2,1.5,47.3,,
2016-12-09T13:34:42Z,50.377063,3.469702,77.9094322196047,6.0,82.32314,21.200518,19,gps,0.6,1.3,1.5,47.3,,
2016-12-09T13:34:44Z,50.377086,3.470334,76.63352361305908,4.0,89.27741,21.441875,19,gps,0.8,1.3,1.5,47.3,,
2016-12-09T13:34:46Z,50.377047,3.470945,75.56878088371673,4.0,104.71663,21.502234,18,gps,0.4,1.3,1.5,47.3,,
2016-12-09T13:34:48Z,50.376906,3.471520,74.62619207499426,4.0,120.14315,21.330841,19,gps,0.9,1.4,1.6,47.3,,
2016-12-09T13:34:50Z,50.376683,3.472020,74.1478470912206,4.0,130.17107,22.066431,20,gps,0.4,1.3,1.5,47.3,,
2016-12-09T13:34:52Z,50.376370,3.472452,73.84258818996214,6.0,137.76718,23.535719,19,gps,0.9,1.1,1.4,47.3,,
2016-12-09T13:34:54Z,50.376026,3.472910,73.66786881119268,6.0,136.8842,24.253736,20,gps,0.6,1.3,1.6,47.3,,
2016-12-09T13:34:56Z,50.375694,3.473393,73.51956101050241,4.0,137.09213,24.860104,18,gps,0.9,1.3,1.6,47.3,,
2016-12-09T13:34:58Z,50.375346,3.473888,73.19093432111161,4.0,137.64989,26.03541,19,gps,0.8,1.2,1.5,47.3,,
2016-12-09T13:35:00Z,50.374984,3.474396,73.31760041619442,4.0,137.74576,26.853336,19,gps,0.9,1.3,1.6,47.3,,
2016-12-09T13:35:02Z,50.374612,3.474918,73.6983468273774,4.0,138.28221,27.859653,19,gps,0.9,1.3,1.6,47.3,,
2016-12-09T13:35:04Z,50.374232,3.475441,74.26954146166088,4.0,138.28072,27.765526,19,gps,0.4,1.2,1.5,47.3,,
2016-12-09T13:35:06Z,50.373856,3.475959,74.91387764413217,4.0,138.36462,27.630283,19,gps,0.4,1.4,1.6,47.3,,
2016-12-09T13:35:08Z,50.373477,3.476466,75.52231290442666,4.0,138.65605,27.573843,20,gps,0.8,1.2,1.5,47.3,,
2016-12-09T13:35:10Z,50.373106,3.476974,76.0605374792757,4.0,138.40213,27.344997,20,gps,0.8,1.4,1.6,47.3,,
2016-12-09T13:35:12Z,50.372737,3.477486,76.52887502469144,4.0,138.85484,27.482246,20,gps,0.8,1.4,1.6,47.3,,
2016-12-09T13:35:14Z,50.372373,3.477990,76.97605900054701,4.0,138.6804,26.684685,20,gps,0.9,1.4,1.6,47.3,,
2016-12-09T13:35:16Z,50.372033,3.478479,77.43659304851144,4.0,138.4536,25.320112,19,gps,0.4,1.2,1.5,47.3,,
2016-12-09T13:35:18Z,50.371702,3.478949,77.910160287842,4.0,137.9477,24.80379,20,gps,0.9,1.4,1.6,47.3,,
2016-12-09T13:35:20Z,50.371374,3.479406,78.53677828378922,4.0,138.84557,24.732073,20,gps,0.8,1.3,1.6,47.3,,
2016-12-09T13:35:22Z,50.371037,3.479865,79.22315654526334,4.0,138.69917,25.200567,21,gps,0.8,1.0,1.3,47.3,,
2016-12-09T13:35:24Z,50.370693,3.480330,79.86700378692755,4.0,139.28813,25.50905,21,gps,0.9,1.4,1.6,47.3,,
2016-12-09T13:35:26Z,50.370343,3.480796,80.59417825255082,4.0,140.1095,25.764296,20,gps,0.7,1.1,1.3,47.3,,
2016-12-09T13:35:28Z,50.369978,3.481247,81.31996501840693,4.0,143.50806,25.980703,20,gps,0.8,1.1,1.4,47.3,,
2016-12-09T13:35:30Z,50.369597,3.481665,82.08364051000368,4.0,145.19023,25.724249,20,gps,0.7,1.2,1.4,47.3,,
2016-12-09T13:35:32Z,50.369210,3.482053,82.79136975437774,4.0,149.64685,25.248846,20,gps,0.8,1.2,1.4,47.3,,
2016-12-09T13:35:34Z,50.368816,3.482387,83.46970701137971,4.0,151.95207,24.728464,20,gps,0.7,1.1,1.3,47.3,,
2016-12-09T13:35:36Z,50.368421,3.482682,84.0318041216153,4.0,154.90959,24.08296,20,gps,0.7,1.1,1.3,47.3,,
2016-12-09T13:35:38Z,50.368028,3.482944,84.3358938160717,4.0,158.08112,23.39596,20,gps,0.7,1.1,1.3,47.3,,
2016-12-09T13:35:40Z,50.367637,3.483166,84.47537547503183,4.0,161.02242,22.815079,20,gps,0.7,1.2,1.4,47.3,,
2016-12-09T13:35:42Z,50.367245,3.483348,84.5991403783714,4.0,162.51816,22.924353,20,gps,0.7,1.1,1.3,47.3,,
2016-12-09T13:35:44Z,50.366845,3.483534,84.80741039565918,4.0,163.15202,23.928503,20,gps,0.7,1.3,1.5,47.3,,
2016-12-09T13:35:46Z,50.366422,3.483711,85.05090392763267,4.0,166.60825,24.875616,20,gps,0.9,1.2,1.5,47.3,,
2016-12-09T13:35:48Z,50.365985,3.483850,85.23380314260903,4.0,167.63614,24.934532,19,gps,0.4,1.2,1.4,47.3,,
2016-12-09T13:35:50Z,50.365548,3.483999,85.29514214681421,4.0,169.20107,24.864805,20,gps,0.8,1.2,1.5,47.3,,
2016-12-09T13:35:52Z,50.365108,3.484140,85.46700862111683,4.0,170.0935,24.970358,20,gps,0.9,1.2,1.5,47.3,,
2016-12-09T13:35:54Z,50.364663,3.484259,85.76012306250578,4.0,169.59058,25.026947,20,gps,0.4,1.6,1.8,47.3,,
2016-12-09T13:35:56Z,50.364219,3.484396,86.14269265957911,4.0,168.7195,25.096777,20,gps,0.9,1.2,1.5,47.3,,
2016-12-09T13:35:58Z,50.363776,3.484542,86.66995605063637,4.0,168.59816,25.402575,19,gps,0.4,1.3,1.6,47.3,,
2016-12-09T13:36:00Z,50.363323,3.484677,87.39438204563132,4.0,168.28606,25.873121,20,gps,0.9,1.3,1.6,47.3,,
2016-12-09T13:36:02Z,50.362866,3.484827,88.32235102877183,4.0,168.4843,25.973862,20,gps,0.8,1.2,1.4,47.3,,
2016-12-09T13:36:04Z,50.362411,3.484976,89.3583637813831,4.0,168.41966,25.683596,19,gps,0.9,1.3,1.5,47.3,,
2016-12-09T13:36:06Z,50.361963,3.485116,90.4543843274113,4.0,168.18898,25.045088,19,gps,1.0,1.6,1.8,47.3,,
2016-12-09T13:36:08Z,50.361529,3.485257,91.52390107893976,4.0,168.2221,24.14991,17,gps,0.9,1.5,1.7,47.3,,
2016-12-09T13:36:10Z,50.361121,3.485388,92.63658061620151,4.0,168.47687,22.659763,17,gps,0.9,1.6,1.8,47.3,,
2016-12-09T13:36:12Z,50.360731,3.485512,93.49619440269774,4.0,168.4396,21.859402,18,gps,0.8,1.4,1.6,47.3,,
2016-12-09T13:36:14Z,50.360352,3.485629,94.31586782708048,4.0,168.76686,21.36705,18,gps,0.4,1.6,1.9,47.3,,
2016-12-09T13:36:16Z,50.359975,3.485743,94.81978319821829,4.0,169.23141,21.504148,19,gps,0.4,1.6,1.8,47.3,,
2016-12-09T13:36:18Z,50.359595,3.485840,95.28282562633729,4.0,172.32095,21.54961,20,gps,0.8,1.3,1.5,47.3,,
2016-12-09T13:36:20Z,50.359214,3.485905,95.58617149838638,4.0,174.20978,21.093977,20,gps,0.4,1.3,1.5,47.3,,
2016-12-09T13:36:22Z,50.358838,3.485933,95.8578264693459,4.0,179.7042,20.711708,20,gps,0.8,1.2,1.4,47.3,,
2016-12-09T13:36:24Z,50.358469,3.485915,95.90577402625436,4.0,182.62665,20.497446,20,gps,0.8,1.2,1.4,47.3,,
2016-12-09T13:36:26Z,50.358103,3.485833,95.9154746424788,4.0,187.59761,20.374018,20,gps,0.4,1.2,1.4,47.3,,
2016-12-09T13:36:28Z,50.357750,3.485714,95.90808547580572,4.0,195.63568,20.179365,20,gps,0.8,1.2,1.4,47.3,,
2016-12-09T13:36:30Z,50.357409,3.485525,95.994476121283,4.0,201.70386,20.4971,20,gps,0.7,1.1,1.3,47.3,,
2016-12-09T13:36:32Z,50.357070,3.485281,96.04679405945983,4.0,207.4663,20.589647,20,gps,0.7,1.2,1.4,47.3,,
2016-12-09T13:36:34Z,50.356745,3.484995,96.26229171509058,4.0,212.25943,20.955978,20,gps,0.4,1.1,1.3,47.3,,
2016-12-09T13:36:36Z,50.356437,3.484660,96.48082285598247,4.0,216.61458,20.682087,20,gps,0.7,1.0,1.3,47.3,,
2016-12-09T13:36:38Z,50.356147,3.484289,96.50200966685665,4.0,220.49258,20.946323,20,gps,0.4,1.0,1.3,47.3,,
2016-12-09T13:36:40Z,50.355864,3.483893,96.5477756491052,4.0,222.95584,21.511475,20,gps,0.7,1.0,1.3,47.3,,
2016-12-09T13:36:42Z,50.355584,3.483466,96.73826304575005,4.0,224.93909,22.392977,20,gps,0.8,1.2,1.5,47.3,,
2016-12-09T13:36:44Z,50.355305,3.483009,97.01419596574985,4.0,225.50378,22.69975,19,gps,0.8,1.1,1.4,47.3,,
2016-12-09T13:36:46Z,50.355018,3.482531,97.20724356430968,4.0,224.61601,24.024393,19,gps,0.4,1.1,1.4,47.3,,
2016-12-09T13:36:48Z,50.354695,3.482050,97.34003291506542,4.0,222.62737,25.636585,19,gps,0.8,1.2,1.4,47.3,,
2016-12-09T13:36:50Z,50.354348,3.481550,97.54981046550395,4.0,222.31581,26.710043,19,gps,0.8,1.1,1.4,47.3,,
2016-12-09T13:36:52Z,50.353987,3.481047,97.70447257418445,4.0,220.99724,27.026215,19,gps,0.8,1.1,1.4,47.3,,
2016-12-09T13:36:54Z,50.353613,3.480570,97.86561218946078,4.0,217.61682,26.852707,19,gps,0.8,1.1,1.3,47.3,,
2016-12-09T13:36:56Z,50.353229,3.480144,98.09589772350638,4.0,213.72462,25.463514,20,gps,0.8,1.1,1.4,47.3,,
2016-12-09T13:36:58Z,50.352844,3.479777,98.23535520468815,4.0,208.86954,24.700823,20,gps,0.7,1.2,1.4,47.3,,
2016-12-09T13:37:00Z,50.352453,3.479463,98.19727093100187,4.0,203.60303,24.368204,20,gps,0.4,1.1,1.3,47.3,,
2016-12-09T13:37:02Z,50.352043,3.479216,98.25733244584458,4.0,201.2334,24.266619,20,gps,0.7,1.1,1.3,47.3,,
2016-12-09T13:37:04Z,50.351626,3.479037,98.32116144889868,4.0,192.1907,24.08089,20,gps,0.4,1.0,1.3,47.3,,
2016-12-09T13:37:06Z,50.351201,3.478931,97.99466271820175,4.0,186.49414,23.834408,20,gps,0.4,1.1,1.4,47.3,,
2016-12-09T13:37:08Z,50.350776,3.478895,97.79023253448021,4.0,179.83762,23.470455,20,gps,0.4,1.1,1.3,47.3,,
2016-12-09T13:37:10Z,50.350350,3.478940,97.53719427325731,4.0,175.1932,23.639084,19,gps,0.8,1.2,1.4,47.3,,
2016-12-09T13:37:12Z,50.349928,3.479040,97.383523755747,4.0,171.13536,23.297876,20,gps,0.4,1.2,1.5,47.3,,
2016-12-09T13:37:14Z,50.349514,3.479182,97.24140040464401,4.0,165.33408,23.406467,20,gps,0.8,1.2,1.4,47.3,,
2016-12-09T13:37:16Z,50.349104,3.479377,97.04504450026562,4.0,161.5446,24.058126,20,gps,0.8,1.2,1.5,47.3,,
2016-12-09T13:37:18Z,50.348689,3.479626,96.88395103066495,4.0,158.51483,24.625982,20,gps,0.8,1.1,1.4,47.3,,
2016-12-09T13:37:20Z,50.348278,3.479897,96.93693752527547,4.0,156.1958,24.790007,18,gps,0.8,1.2,1.4,47.3,,
2016-12-09T13:37:22Z,50.347870,3.480195,96.96373043737177,4.0,154.6974,25.094196,19,gps,0.7,1.2,1.4,47.3,,
2016-12-09T13:37:24Z,50.347465,3.480512,96.89487109352893,4.0,153.05354,25.229723,19,gps,0.4,1.4,1.6,47.3,,
2016-12-09T13:37:26Z,50.347059,3.480840,96.8527328962632,4.0,153.091,25.494514,19,gps,0.4,1.3,1.6,47.3,,
2016-12-09T13:37:28Z,50.346647,3.481159,96.65555656141754,4.0,153.18858,25.569685,19,gps,0.8,1.5,1.7,47.3,,
2016-12-09T13:37:30Z,50.346234,3.481499,96.49246290687957,4.0,153.14317,25.78235,20,gps,0.8,1.3,1.6,47.3,,
2016-12-09T13:37:32Z,50.345833,3.481861,96.42228824743268,6.0,153.26352,25.660227,18,gps,0.6,1.3,1.6,47.3,,
2016-12-09T13:37:34Z,50.345425,3.482190,96.46634942675017,4.0,153.21616,25.33558,18,gps,1.0,1.3,1.6,47.3,,
2016-12-09T13:37:36Z,50.345014,3.482495,96.68836689104599,4.0,153.17769,25.087227,17,gps,0.9,1.4,1.6,47.3,,
2016-12-09T13:37:38Z,50.344612,3.482809,96.96462894119497,4.0,153.43945,24.729088,17,gps,0.4,1.3,1.6,47.3,,
2016-12-09T13:37:40Z,50.344214,3.483121,97.31608594681944,4.0,153.21375,24.62956,19,gps,0.4,1.3,1.6,47.3,,
