time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid
2016-12-13T12:43:04Z,50.370443,3.466507,90.29100941728626,8.0,,0.0,0,gps,,,,,,
2016-12-13T12:43:05Z,50.370450,3.466484,89.50042179352361,8.0,,0.0,13,gps,1.2,1.7,2.1,47.3,,
2016-12-13T12:43:07Z,50.370452,3.466452,88.10505959445508,6.0,,0.0,14,gps,1.4,1.8,2.3,47.3,,
2016-12-13T12:43:09Z,50.370457,3.466484,84.61928711250496,8.0,,0.0,13,gps,0.8,1.7,2.1,47.3,,
2016-12-13T12:43:11Z,50.370459,3.466496,81.24825522978479,8.0,,0.0,14,gps,0.9,1.4,1.7,47.3,,
2016-12-13T12:43:13Z,50.370447,3.466495,77.80038893839887,8.0,,0.0,15,gps,0.8,1.8,2.1,47.3,,
2016-12-13T12:43:15Z,50.370433,3.466494,75.42626129563061,8.0,,0.0,15,gps,1.0,1.6,1.9,47.3,,
2016-12-13T12:43:17Z,50.370384,3.466527,74.29266478879865,8.0,,2.5884354,15,gps,0.9,1.4,1.7,47.3,,
2016-12-13T12:43:19Z,50.370284,3.466582,73.09250956274988,8.0,161.31836,3.9333992,16,gps,1.1,1.9,2.2,47.3,,
2016-12-13T12:43:21Z,50.370154,3.466636,72.18880965486221,8.0,168.22206,5.7688856,14,gps,1.2,1.8,2.1,47.3,,
2016-12-13T12:43:23Z,50.370017,3.466669,71.12767761723022,6.0,168.49858,5.979552,15,gps,1.0,1.5,1.8,47.3,,
2016-12-13T12:43:25Z,50.369915,3.466685,70.68758416652324,6.0,172.34103,4.6152635,16,gps,0.9,1.4,1.7,47.3,,
2016-12-13T12:43:27Z,50.369857,3.466667,71.48610341961539,6.0,172.77321,2.5673919,15,gps,1.1,1.3,1.6,47.3,,
2016-12-13T12:43:29Z,50.369815,3.466627,73.03197380445508,6.0,209.83809,2.7265794,15,gps,0.8,1.3,1.5,47.3,,
2016-12-13T12:43:31Z,50.369774,3.466498,73.73377615527733,6.0,261.23468,4.8407764,15,gps,1.0,1.6,1.8,47.3,,
2016-12-13T12:43:33Z,50.369757,3.466314,74.21661298155651,3.0,268.98346,5.968846,16,gps,0.3,1.6,1.8,47.3,,
2016-12-13T12:43:35Z,50.369746,3.466096,75.14199486150022,3.0,262.82657,6.4054403,16,gps,0.8,1.3,1.6,47.3,,
2016-12-13T12:43:37Z,50.369732,3.465905,75.22815751555035,8.0,263.00912,7.7367554,16,gps,0.8,1.3,1.5,47.3,,
2016-12-13T12:43:39Z,50.369730,3.465694,75.38133418821424,6.0,263.53363,8.537281,17,gps,0.9,1.5,1.8,47.3,,
2016-12-13T12:43:41Z,50.369716,3.465407,75.85369361981714,8.0,262.6531,10.104841,17,gps,0.9,1.4,1.7,47.3,,
2016-12-13T12:43:43Z,50.369692,3.465100,76.35201419221343,8.0,263.03848,10.053567,17,gps,0.9,1.4,1.7,47.3,,
2016-12-13T12:43:45Z,50.369675,3.464823,76.84867864814578,6.0,262.92325,9.912451,17,gps,0.9,1.4,1.6,47.3,,
2016-12-13T12:43:47Z,50.369657,3.464530,77.56670226564256,6.0,262.95563,10.8337345,15,gps,0.9,1.4,1.6,47.3,,
2016-12-13T12:43:49Z,50.369636,3.464180,78.42698183293678,8.0,262.00607,12.174887,15,gps,1.0,1.6,1.9,47.3,,
2016-12-13T12:43:51Z,50.369611,3.463817,79.13986367619124,8.0,264.4061,12.725222,16,gps,0.8,1.5,1.7,47.3,,
2016-12-13T12:43:53Z,50.369596,3.463452,79.73561412708139,6.0,268.0077,13.146983,16,gps,0.6,1.4,1.7,47.3,,
2016-12-13T12:43:55Z,50.369594,3.463073,79.94684015943679,6.0,268.0356,13.677743,16,gps,0.9,1.4,1.7,47.3,,
2016-12-13T12:43:57Z,50.369592,3.462681,80.11868807961604,6.0,262.4524,13.929108,15,gps,0.9,1.4,1.6,47.3,,
2016-12-13T12:43:59Z,50.369533,3.462313,80.14497830556225,6.0,242.81194,14.016691,15,gps,0.9,1.5,1.7,47.3,,
2016-12-13T12:44:01Z,50.369398,3.461963,79.93599324684413,8.0,242.24681,13.881016,15,gps,0.9,1.4,1.7,47.3,,
2016-12-13T12:44:03Z,50.369273,3.461640,79.66859653351071,8.0,239.93457,12.49072,15,gps,0.8,1.3,1.6,47.3,,
2016-12-13T12:44:05Z,50.369172,3.461402,79.29584532478012,6.0,246.6236,10.742583,16,gps,0.9,1.5,1.7,47.3,,
2016-12-13T12:44:07Z,50.369111,3.461136,78.73948066245828,6.0,265.55994,10.837751,16,gps,1.0,1.3,1.6,47.3,,
2016-12-13T12:44:09Z,50.369126,3.460837,78.07784252323619,6.0,297.54907,11.169041,16,gps,1.0,1.2,1.6,47.3,,
2016-12-13T12:44:11Z,50.369243,3.460537,77.54043196783775,6.0,299.48868,12.348955,16,gps,0.8,1.3,1.6,47.3,,
2016-12-13T12:44:13Z,50.369373,3.460216,76.59116147108162,6.0,299.5136,12.443794,15,gps,0.8,1.3,1.6,47.3,,
2016-12-13T12:44:15Z,50.369492,3.459917,75.97399894681662,6.0,298.94632,11.692154,14,gps,0.8,1.4,1.6,47.3,,
2016-12-13T12:44:17Z,50.369587,3.459631,75.51876417347934,6.0,289.97324,11.525718,16,gps,0.6,1.4,1.6,47.3,,
2016-12-13T12:44:19Z,50.369652,3.459296,75.10963125318258,6.0,281.3391,12.370567,17,gps,0.8,1.4,1.6,47.3,,
2016-12-13T12:44:21Z,50.369700,3.458930,74.74289706140434,4.0,280.672,12.700058,17,gps,0.8,1.4,1.6,47.3,,
2016-12-13T12:44:23Z,50.369739,3.458600,74.40918033768372,4.0,280.0761,11.2319975,16,gps,0.4,1.2,1.5,47.3,,
2016-12-13T12:44:25Z,50.369756,3.458387,74.16347049801809,4.0,276.5313,7.8215685,16,gps,0.9,1.2,1.5,47.3,,
2016-12-13T12:44:27Z,50.369791,3.458259,73.8351292333994,4.0,327.2347,5.55026,15,gps,0.4,1.4,1.7,47.3,,
2016-12-13T12:44:29Z,50.369901,3.458266,73.73100751601827,6.0,28.564354,6.6184254,15,gps,1.0,1.6,1.9,47.3,,
2016-12-13T12:44:31Z,50.370041,3.458423,73.668980578155,4.0,35.17369,8.574593,16,gps,0.9,1.5,1.8,47.3,,
2016-12-13T12:44:33Z,50.370178,3.458569,73.91882640161316,4.0,34.289536,8.347171,15,gps,0.4,1.3,1.6,47.3,,
2016-12-13T12:44:35Z,50.370294,3.458698,74.25663917617933,6.0,30.297691,7.052813,16,gps,0.9,1.5,1.7,47.3,,
2016-12-13T12:44:37Z,50.370386,3.458789,74.25942409515592,6.0,26.867119,5.847064,17,gps,0.8,1.4,1.6,47.3,,
2016-12-13T12:44:39Z,50.370483,3.458868,74.21338781476112,4.0,25.790775,5.7136602,18,gps,0.9,1.5,1.7,47.3,,
2016-12-13T12:44:41Z,50.370589,3.458953,74.16167785545196,4.0,25.502249,6.378205,18,gps,0.4,1.4,1.6,47.3,,
