time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid
2016-12-12T17:37:40Z,50.325449,3.516262,120.71890364318114,4.0,102.4999,0.03798834,0,gps,0.4,,,47.3,,
2016-12-12T17:37:42Z,50.325448,3.516265,120.59771403194846,4.0,102.4999,0.19856626,16,gps,0.9,1.1,1.5,47.3,,
2016-12-12T17:37:44Z,50.325449,3.516273,120.47843616651794,4.0,105.11507,0.2664875,18,gps,1.1,1.3,1.7,47.3,,
2016-12-12T17:37:46Z,50.325456,3.516267,120.35904847497656,4.0,176.12306,0.42889076,19,gps,0.9,1.1,1.4,47.3,,
2016-12-12T17:37:48Z,50.325421,3.516257,119.72727263322251,4.0,159.63924,2.8709059,19,gps,0.8,1.0,1.3,47.3,,
2016-12-12T17:37:50Z,50.325343,3.516317,118.87411140821754,4.0,111.36153,4.718449,18,gps,0.8,1.0,1.3,47.3,,
2016-12-12T17:37:52Z,50.325330,3.516492,118.32303130698378,4.0,77.57677,5.816753,18,gps,0.8,1.1,1.4,47.3,,
2016-12-12T17:37:54Z,50.325348,3.516680,117.97607379417622,4.0,101.258865,6.0059347,18,gps,0.8,1.1,1.4,47.3,,
2016-12-12T17:37:56Z,50.325309,3.516805,117.75367425218892,4.0,151.17564,5.8924003,19,gps,0.8,1.3,1.5,47.3,,
2016-12-12T17:37:58Z,50.325221,3.516849,117.6376237934471,4.0,161.88008,5.7465944,19,gps,0.8,1.2,1.4,47.3,,
2016-12-12T17:38:00Z,50.325155,3.516909,117.59295032509675,4.0,96.73615,5.644353,19,gps,0.8,1.2,1.4,47.3,,
2016-12-12T17:38:02Z,50.325184,3.517026,117.57067206831232,4.0,16.741507,5.538864,19,gps,0.9,1.1,1.4,47.3,,
2016-12-12T17:38:04Z,50.325320,3.517097,117.51636709235125,4.0,25.727865,6.0097547,16,gps,0.8,1.2,1.5,47.3,,
2016-12-12T17:38:06Z,50.325519,3.517229,117.39392603498999,8.0,18.290205,9.130671,15,gps,0.9,1.1,1.4,47.3,,
2016-12-12T17:38:08Z,50.325747,3.517332,117.29654188724743,6.0,16.969206,10.863569,15,gps,0.8,1.3,1.5,47.3,,
