time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity
2016-12-21T16:51:51Z,50.325467,3.515820,,39.0,,,0,network,,,,,,,
2016-12-21T16:52:00Z,50.325310,3.515951,116.18123348002632,24.0,320.5257,0.5273742,0,gps,2.8,1.3,3.1,47.3,,,
2016-12-21T16:52:02Z,50.325442,3.515837,108.86510488389304,8.0,,0.0,10,gps,1.9,1.3,2.3,47.3,,,
2016-12-21T16:52:05Z,50.325453,3.515863,108.7529678013679,6.0,,0.0,14,gps,0.9,1.0,1.4,47.3,,,
2016-12-21T16:52:07Z,50.325443,3.515913,108.51507742633919,6.0,,0.8465887,16,gps,0.9,1.1,1.4,47.3,,,
2016-12-21T16:52:09Z,50.325415,3.515946,109.10191292260143,4.0,194.11151,0.9945577,18,gps,0.9,1.0,1.4,47.3,,,
2016-12-21T16:52:11Z,50.325391,3.515956,109.08806834051475,4.0,194.11151,0.0,18,gps,0.9,1.1,1.4,47.3,,,
2016-12-21T16:52:13Z,50.325392,3.516006,107.63454300485644,4.0,88.69815,1.482412,17,gps,0.9,1.0,1.3,47.3,,,
2016-12-21T16:52:15Z,50.325375,3.516148,106.93596597230042,4.0,107.534386,4.9249077,17,gps,1.0,1.2,1.5,47.3,,,
2016-12-21T16:52:17Z,50.325335,3.516327,107.85932847907492,4.0,89.180214,6.4233294,17,gps,0.9,1.0,1.3,47.3,,,
2016-12-21T16:52:19Z,50.325341,3.516530,108.08554120792192,4.0,83.176155,6.550886,17,gps,0.9,1.1,1.4,47.3,,,
2016-12-21T16:52:21Z,50.325337,3.516676,108.86330950955164,4.0,117.86094,3.8845417,17,gps,0.9,1.1,1.4,47.3,,,
2016-12-21T16:52:24Z,50.325290,3.516728,110.2501514179265,4.0,167.02985,2.7476985,18,gps,0.8,1.1,1.3,47.3,,,
2016-12-21T16:52:26Z,50.325204,3.516754,110.9944651936346,4.0,159.96121,4.2627754,18,gps,0.8,1.0,1.3,47.3,,,
2016-12-21T16:52:28Z,50.325137,3.516797,111.51936931464734,6.0,127.21948,3.4307191,18,gps,0.8,1.1,1.4,47.3,,,
2016-12-21T16:52:30Z,50.325146,3.516863,111.57064034078726,6.0,14.336202,2.1623533,18,gps,1.0,1.4,1.8,47.3,,,
2016-12-21T16:52:32Z,50.325253,3.516947,111.22233967768496,6.0,22.68702,6.770599,16,gps,1.2,1.3,1.7,47.3,,,
2016-12-21T16:52:34Z,50.325440,3.517085,110.9984212159105,6.0,20.36597,9.756002,16,gps,1.1,1.2,1.6,47.3,,,
2016-12-21T16:52:36Z,50.325669,3.517217,111.19390954707814,6.0,17.124863,10.895945,15,gps,1.1,1.2,1.6,47.3,,,
2016-12-21T16:52:38Z,50.325895,3.517321,111.86538887429825,6.0,11.4361105,11.479969,16,gps,1.1,1.2,1.6,47.3,,,
2016-12-21T16:52:40Z,50.326128,3.517391,112.17093927240332,8.0,7.653727,12.604898,16,gps,1.2,1.3,1.7,47.3,,,
2016-12-21T16:52:42Z,50.326370,3.517461,112.14150862564216,6.0,14.283487,12.405463,16,gps,1.9,2.1,2.8,47.3,,,TILTING
2016-12-21T16:52:44Z,50.326589,3.517534,111.92555259322648,6.0,0.059371907,11.961748,17,gps,1.0,1.3,1.6,47.3,,,
2016-12-21T16:52:46Z,50.326803,3.517523,111.50242927164214,6.0,354.88428,11.476887,17,gps,1.1,1.2,1.7,47.3,,,
2016-12-21T16:52:48Z,50.327001,3.517462,110.63033469974273,6.0,339.04205,10.575304,17,gps,1.1,1.1,1.6,47.3,,,
2016-12-21T16:52:50Z,50.327187,3.517347,110.1387594708993,6.0,341.4496,11.060091,18,gps,1.1,1.4,1.8,47.3,,,
2016-12-21T16:52:52Z,50.327387,3.517244,110.08975506445896,4.0,337.8803,11.349659,18,gps,1.1,1.1,1.6,47.3,,,
2016-12-21T16:52:54Z,50.327570,3.517084,110.28948508750734,4.0,309.02258,10.870731,18,gps,0.9,1.0,1.3,47.3,,,
2016-12-21T16:52:56Z,50.327688,3.516848,110.737979778345,4.0,316.97586,9.948326,17,gps,0.9,0.9,1.3,47.3,,,
2016-12-21T16:52:58Z,50.327796,3.516696,110.99238626533246,6.0,329.42944,8.059986,16,gps,1.0,1.0,1.4,47.3,,,
2016-12-21T16:53:00Z,50.327888,3.516599,111.04388618167181,6.0,325.8197,5.7158103,17,gps,0.6,1.3,1.7,47.3,,,
2016-12-21T16:53:02Z,50.327962,3.516526,111.20987777676646,6.0,328.21506,4.664308,16,gps,0.6,1.4,1.8,47.3,,,
2016-12-21T16:53:04Z,50.328027,3.516448,111.40200390378823,6.0,322.8874,4.6884584,16,gps,1.0,1.3,1.7,47.3,,,
2016-12-21T16:53:06Z,50.328108,3.516331,111.45994762940475,4.0,312.08652,6.74023,18,gps,1.1,1.3,1.7,47.3,,,
2016-12-21T16:53:08Z,50.328209,3.516146,111.10129400440294,4.0,310.244,7.8004656,18,gps,0.4,1.2,1.6,47.3,,,IN_VEHICLE
2016-12-21T16:53:10Z,50.328315,3.515949,110.93335276059959,6.0,296.28085,8.438022,17,gps,1.0,1.2,1.6,47.3,,,
2016-12-21T16:53:12Z,50.328368,3.515689,110.76524758959022,6.0,268.76288,8.080948,17,gps,1.1,1.3,1.7,47.3,,,IN_VEHICLE
2016-12-21T16:53:14Z,50.328347,3.515458,110.22503076319303,6.0,251.93729,7.6746817,17,gps,0.6,1.2,1.6,47.3,,,
2016-12-21T16:53:16Z,50.328318,3.515257,110.1830150245454,6.0,254.2736,7.130217,18,gps,1.1,1.3,1.7,47.3,,,IN_VEHICLE
2016-12-21T16:53:18Z,50.328301,3.515068,109.93394482169182,6.0,254.42873,6.247147,18,gps,1.1,1.2,1.6,47.3,,,
