time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity
2016-12-15T12:49:16Z,50.370334,3.465811,,39.133,,,0,network,,,,,,,
2016-12-15T12:49:24Z,50.370203,3.466149,76.86337759411859,24.0,322.95233,0.4835477,0,gps,99.0,99.0,140.0,47.3,,,
2016-12-15T12:49:26Z,50.370297,3.466112,88.02259784010957,16.0,62.33697,0.36517802,10,gps,1.0,2.2,2.4,47.3,,,
2016-12-15T12:49:28Z,50.370369,3.466175,113.70054828051236,12.0,,0.0,10,gps,1.0,1.8,2.0,47.3,,,
2016-12-15T12:49:30Z,50.370326,3.466230,112.51723373661802,12.0,,2.2495182,16,gps,0.9,1.3,1.6,47.3,,,
2016-12-15T12:49:32Z,50.370248,3.466299,109.32359964329223,8.0,162.86479,3.9779625,17,gps,1.0,1.1,1.5,47.3,,,
2016-12-15T12:49:34Z,50.370137,3.466370,108.93420578926282,8.0,168.21054,5.862109,17,gps,1.0,1.3,1.6,47.3,,,
2016-12-15T12:49:36Z,50.369990,3.466420,106.78800978907377,6.0,166.3021,6.354033,18,gps,0.8,1.4,1.6,47.3,,,
2016-12-15T12:49:38Z,50.369899,3.466456,105.26643345512639,6.0,166.00636,4.5534544,19,gps,0.9,1.4,1.6,47.3,,,
2016-12-15T12:49:40Z,50.369848,3.466470,104.42191763042845,6.0,178.03638,2.7915606,17,gps,0.9,1.4,1.7,47.3,,,
2016-12-15T12:49:42Z,50.369792,3.466440,103.89559854851754,6.0,238.01837,3.0021374,19,gps,0.9,1.5,1.8,47.3,,,
2016-12-15T12:49:44Z,50.369766,3.466334,104.47674842162428,6.0,264.36273,4.86181,19,gps,0.8,1.2,1.4,47.3,,,
2016-12-15T12:49:46Z,50.369751,3.466153,101.10819255413821,4.0,262.0075,7.2577205,19,gps,0.9,1.1,1.4,47.3,,,
2016-12-15T12:49:48Z,50.369728,3.465914,99.19393835296925,4.0,261.8927,8.333792,19,gps,0.8,1.3,1.5,47.3,,,
2016-12-15T12:49:50Z,50.369711,3.465677,97.3781021033788,4.0,262.51248,7.964535,19,gps,0.8,1.2,1.4,47.3,,,
2016-12-15T12:49:52Z,50.369706,3.465452,96.25445957255192,6.0,264.38394,8.232412,19,gps,0.9,1.4,1.6,47.3,,,
2016-12-15T12:49:54Z,50.369692,3.465192,95.23250491329676,6.0,262.57397,9.318836,20,gps,0.8,1.1,1.4,47.3,,,
2016-12-15T12:49:56Z,50.369668,3.464911,94.56751545947536,4.0,263.34,9.8510065,20,gps,0.8,1.1,1.3,47.3,,,
2016-12-15T12:49:58Z,50.369647,3.464629,94.11643454957017,4.0,263.87296,9.97492,20,gps,0.8,1.3,1.5,47.3,,,
2016-12-15T12:50:00Z,50.369628,3.464342,93.49151208259158,6.0,264.0967,10.664383,19,gps,0.8,1.4,1.6,47.3,,,
2016-12-15T12:50:02Z,50.369601,3.464018,92.77663571154542,6.0,261.12503,11.895845,20,gps,0.9,1.1,1.4,47.3,,,
2016-12-15T12:50:04Z,50.369566,3.463654,91.8985225129226,6.0,266.74805,12.5004425,19,gps,0.9,1.1,1.4,47.3,,,
2016-12-15T12:50:06Z,50.369550,3.463284,91.04710712760026,4.0,267.59122,13.098202,17,gps,0.9,1.1,1.4,47.3,,,
2016-12-15T12:50:08Z,50.369539,3.462881,90.26418212410302,4.0,267.71616,13.933802,17,gps,0.9,1.4,1.6,47.3,,,
2016-12-15T12:50:10Z,50.369522,3.462470,89.60351437528179,8.0,258.3473,14.023932,17,gps,0.9,1.3,1.6,47.3,,,
2016-12-15T12:50:12Z,50.369437,3.462105,89.06521429069751,6.0,241.96544,13.9763365,17,gps,0.9,1.2,1.5,47.3,,,
2016-12-15T12:50:14Z,50.369312,3.461761,88.58855723950487,6.0,241.54196,13.718887,18,gps,0.8,1.3,1.6,47.3,,,
2016-12-15T12:50:16Z,50.369198,3.461440,88.21626197612389,4.0,241.30379,13.11898,18,gps,0.9,1.4,1.6,47.3,,,
2016-12-15T12:50:18Z,50.369108,3.461125,87.76102348608507,4.0,259.54636,12.077057,17,gps,0.9,1.1,1.4,47.3,,,
2016-12-15T12:50:20Z,50.369112,3.460806,86.66437642750041,6.0,287.90118,11.252062,18,gps,0.8,1.3,1.5,47.3,,,
2016-12-15T12:50:22Z,50.369208,3.460519,85.94306524726868,6.0,299.63583,11.795584,17,gps,0.9,1.3,1.6,47.3,,,
2016-12-15T12:50:24Z,50.369333,3.460213,85.88398817685638,6.0,298.20337,12.317756,17,gps,0.8,1.4,1.6,47.3,,,
2016-12-15T12:50:26Z,50.369444,3.459974,86.1612250374894,4.0,300.8583,9.558673,16,gps,0.8,1.3,1.5,47.3,,,IN_VEHICLE
2016-12-15T12:50:28Z,50.369503,3.459876,86.1763446026258,4.0,301.61526,4.8592725,17,gps,0.8,1.3,1.5,47.3,,,TILTING
2016-12-15T12:50:30Z,50.369523,3.459823,86.16740213799986,4.0,299.30646,3.04693,17,gps,0.8,1.3,1.5,47.3,,,
2016-12-15T12:50:32Z,50.369547,3.459752,86.17048741320252,4.0,294.89725,3.4652407,16,gps,0.4,1.2,1.4,47.3,,,
2016-12-15T12:50:34Z,50.369597,3.459623,86.24732463207987,4.0,292.32397,5.501946,18,gps,0.7,1.1,1.4,47.3,,,
2016-12-15T12:50:36Z,50.369638,3.459434,86.38602563374889,4.0,281.2078,6.958771,18,gps,0.8,1.0,1.3,47.3,,,
2016-12-15T12:50:38Z,50.369667,3.459216,86.61081527247741,4.0,281.17285,7.9580507,19,gps,0.7,1.1,1.3,47.3,,,
2016-12-15T12:50:40Z,50.369692,3.458998,86.97720644511148,6.0,282.14774,7.3986926,19,gps,0.8,1.4,1.6,47.3,,,
2016-12-15T12:50:42Z,50.369712,3.458810,87.57972987013288,6.0,282.18546,6.594873,18,gps,0.7,1.5,1.7,47.3,,,
2016-12-15T12:50:44Z,50.369727,3.458663,87.78906991458128,4.0,282.65848,5.1311173,18,gps,0.8,1.5,1.6,47.3,,,
2016-12-15T12:50:46Z,50.369738,3.458552,87.81859859670425,4.0,286.38474,4.2628975,19,gps,0.9,1.2,1.5,47.3,,,
2016-12-15T12:50:48Z,50.369759,3.458444,87.85486774593855,4.0,277.45468,3.9838307,19,gps,0.9,1.3,1.6,47.3,,,
2016-12-15T12:50:50Z,50.369762,3.458340,88.2227521496938,4.0,287.7285,4.187586,18,gps,0.8,1.1,1.4,47.3,,,
2016-12-15T12:50:52Z,50.369784,3.458225,88.278191659607,6.0,325.25354,3.8194366,18,gps,0.9,1.3,1.5,47.3,,,
2016-12-15T12:50:54Z,50.369865,3.458242,88.60251904287199,4.0,38.437935,6.339447,20,gps,0.9,1.3,1.6,47.3,,,IN_VEHICLE
2016-12-15T12:50:56Z,50.369993,3.458396,88.42753478003465,4.0,37.735264,8.672586,19,gps,0.9,1.3,1.6,47.3,,,
2016-12-15T12:50:58Z,50.370137,3.458549,87.9541319945493,6.0,31.950651,9.142858,22,gps,0.9,1.3,1.6,47.3,,,
2016-12-15T12:51:00Z,50.370283,3.458685,87.74564521227559,4.0,28.132835,8.140097,22,gps,0.4,1.3,1.5,47.3,,,
2016-12-15T12:51:02Z,50.370395,3.458785,87.44953482081692,4.0,27.081543,6.4191346,22,gps,0.8,1.2,1.4,47.3,,,IN_VEHICLE
2016-12-15T12:51:04Z,50.370479,3.458847,87.24620386102345,4.0,24.274473,5.8028913,20,gps,0.8,1.2,1.4,47.3,,,
2016-12-15T12:51:06Z,50.370613,3.458943,87.19652169131051,4.0,24.319878,7.3872323,20,gps,0.9,1.3,1.6,47.3,,,IN_VEHICLE
2016-12-15T12:51:08Z,50.370785,3.459060,87.06017107500439,4.0,23.998663,9.708558,20,gps,0.8,1.1,1.4,47.3,,,
2016-12-15T12:51:10Z,50.370983,3.459198,86.70332196926525,4.0,23.657467,11.014797,22,gps,0.8,1.1,1.3,47.3,,,
2016-12-15T12:51:12Z,50.371180,3.459326,86.51414736144746,6.0,22.10119,11.559278,22,gps,0.8,1.1,1.4,47.3,,,IN_VEHICLE
2016-12-15T12:51:14Z,50.371377,3.459449,86.39405821113785,6.0,22.976337,11.332471,20,gps,0.8,1.2,1.5,47.3,,,
2016-12-15T12:51:16Z,50.371560,3.459568,86.14665128494437,6.0,23.03194,10.658849,21,gps,0.8,1.2,1.5,47.3,,,IN_VEHICLE
2016-12-15T12:51:18Z,50.371722,3.459677,85.89289350901467,6.0,23.895437,9.590144,21,gps,0.8,1.2,1.5,47.3,,,
2016-12-15T12:51:20Z,50.371865,3.459776,85.61099078717274,6.0,25.228634,8.722485,20,gps,0.8,1.4,1.6,47.3,,,IN_VEHICLE
2016-12-15T12:51:22Z,50.372016,3.459881,85.33774037669806,6.0,27.166147,9.155904,20,gps,0.8,1.4,1.6,47.3,,,
2016-12-15T12:51:24Z,50.372188,3.460027,84.64874366926598,6.0,32.361534,10.86572,20,gps,0.8,1.1,1.4,47.3,,,
2016-12-15T12:51:26Z,50.372368,3.460209,83.88892154351028,4.0,39.087234,11.691045,18,gps,1.0,1.4,1.7,47.3,,,IN_VEHICLE
2016-12-15T12:51:28Z,50.372535,3.460428,83.07797447523072,4.0,43.31983,12.096584,18,gps,0.9,1.1,1.4,47.3,,,
2016-12-15T12:51:30Z,50.372687,3.460685,82.57449271986431,4.0,45.519924,12.372514,18,gps,0.8,1.0,1.3,47.3,,,IN_VEHICLE
2016-12-15T12:51:32Z,50.372839,3.460953,82.44213755571748,4.0,49.013474,12.804223,18,gps,0.7,1.3,1.5,47.3,,,
